edition,edition_id,edition_url,year,city,country_flag_url,country_noc,start_date,end_date,competition_date,isHeld
2008 Summer Olympics,53,/editions/53,2008,Beijing,https://olympedia-flags.s3.eu-central-1.amazonaws.com/CHN.png,CHN, 8 August,24 August,6 – 24 August,
