edition,edition_id,edition_url,year,city,country_flag_url,country_noc,start_date,end_date,competition_date,isHeld
2004 Summer Olympics,26,/editions/26,2004,Athina,https://olympedia-flags.s3.eu-central-1.amazonaws.com/GRE.png,GRE,13 August,29 August,11 – 29 August,
