edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1920 Summer Olympics,7,FIN,Athletics,"10,000 metres, Men",57127,Hannes Kolehmainen,67641,DNS,,False
1920 Summer Olympics,7,FIN,Athletics,"10,000 metres, Men",57127,Heikki Liimatainen,67687,7,,False
1920 Summer Olympics,7,FRA,Tennis,"Singles, Women",44654,Jeanne Vaussard,2461,=15,,False
1920 Summer Olympics,7,FIN,Athletics,"5,000 metres, Men",57120,Heikki Liimatainen,67687,DNS,,False
1920 Summer Olympics,7,FIN,Athletics,"10,000 metres, Men",57127,Teodor Koskenniemi,67648,DNS,,False
1920 Summer Olympics,7,FIN,Athletics,"5,000 metres, Men",57120,Teodor Koskenniemi,67648,4,,False
1920 Summer Olympics,7,FIN,Athletics,"5,000 metres, Men",57120,Paavo Nurmi,67728,2,Silver,False
1920 Summer Olympics,7,FIN,Athletics,"1,500 metres, Men",57113,Paavo Nurmi,67728,DNS,,False
1920 Summer Olympics,7,FIN,Athletics,"800 metres, Men",57101,Erkka Wilén,67885,DNS,,False
1920 Summer Olympics,7,FIN,Athletics,"400 metres, Men",57080,Erkka Wilén,67885,4 h2 r2/4,,False
1920 Summer Olympics,7,FIN,Athletics,"10,000 metres, Men",57127,Paavo Nurmi,67728,1,Gold,False
1920 Summer Olympics,7,FIN,Athletics,"5,000 metres, Men",57120,Ilmari Vesamaa,67869,5 h4 r1/2,,False
1920 Summer Olympics,7,FIN,Athletics,"Marathon, Men",57135,Urho Tallgren,67834,9,,False
1920 Summer Olympics,7,FIN,Athletics,"Marathon, Men",57135,Juho Tuomikoski,67856,5,,False
1920 Summer Olympics,7,FRA,Tennis,"Singles, Women",44654,Élisabeth d'Ayen,2447,=5,,False
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Women",44678,Élisabeth d'Ayen,2447,3,Bronze,True
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Mixed",44692,Suzanne Lenglen,2455,1,Gold,True
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Mixed",44692,Max Decugis,12,1,Gold,True
1920 Summer Olympics,7,NED,Shooting,"Military Rifle, Prone, 300 metres, Team, Men",51606,Herman Bouwens,43402,12,,True
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Mixed",44692,Jeanne Vaussard,2461,=8,,True
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Mixed",44692,Jean-François Blanchy,1,=8,,True
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Mixed",44692,Élisabeth d'Ayen,2447,=8,,True
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Mixed",44692,Pierre Hirsch,21,=8,,True
1920 Summer Olympics,7,FRA,Water Polo,"Water Polo, Men",38041,Jean Thorailler,53896,=9,,True
1920 Summer Olympics,7,FRA,Water Polo,"Water Polo, Men",38041,Émile-Georges Drigny,53844,=9,,True
1920 Summer Olympics,7,FRA,Water Polo,"Water Polo, Men",38041,Albert Mayaud,53881,=9,,True
1920 Summer Olympics,7,FRA,Tennis,"Singles, Women",44654,Suzanne Lenglen,2455,1,Gold,False
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Men",44626,Jean-Pierre Samazeuilh,34,=9,,True
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Women",44678,Suzanne Lenglen,2455,3,Bronze,True
1920 Summer Olympics,7,FIN,Athletics,"Marathon, Men",57135,Hannes Kolehmainen,67641,1,Gold,False
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Men",44626,Daniel Lawton,23,=9,,True
1920 Summer Olympics,7,FRA,Wrestling,"Featherweight, Greco-Roman, Men",120850,Némo Bovis,58046,AC r2/5,,False
1920 Summer Olympics,7,FRA,Water Polo,"Water Polo, Men",38041,Henri Duvanel,53847,=9,,True
1920 Summer Olympics,7,FRA,Wrestling,"Middleweight, Freestyle, Men",120796,Pierre Angelot,58026,=9,,False
1920 Summer Olympics,7,FRA,Wrestling,"Middleweight, Freestyle, Men",120796,Charles Backsman,58030,=17,,False
1920 Summer Olympics,7,FRA,Wrestling,"Light-Heavyweight, Freestyle, Men",120820,François Meyer,58111,=9,,False
1920 Summer Olympics,7,FRA,Wrestling,"Light-Heavyweight, Freestyle, Men",120820,Camille Ledran,55678,=9,,False
1920 Summer Olympics,7,NED,Shooting,"Military Rifle, Prone, 300 metres, Team, Men",51606,Antoine Bouwens,43401,12,,True
1920 Summer Olympics,7,NED,Shooting,"Military Rifle, Prone, 300 metres, Team, Men",51606,Gerard van den Bergh,43442,12,,True
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Team, Men",51602,Cornelis van Dalen,43441,8,,True
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Team, Men",51602,Herman Bouwens,43402,8,,True
1920 Summer Olympics,7,FRA,Tennis,"Doubles, Men",44626,Jacques Brugnon,4,4,,True
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Team, Men",51602,Jan Brussaard,43407,8,,True
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Team, Men",51602,Antoine Bouwens,43401,8,,True
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Team, Men",51602,Gerard van den Bergh,43442,8,,True
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Men",51592,Cornelis van Dalen,43441,AC,,False
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Men",51592,Herman Bouwens,43402,AC,,False
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Men",51592,Jan Brussaard,43407,AC,,False
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Men",51592,Antoine Bouwens,43401,AC,,False
1920 Summer Olympics,7,NED,Shooting,"Free Rifle, Three Positions, 300 metres, Men",51592,Gerard van den Bergh,43442,AC,,False
1920 Summer Olympics,7,NED,Shooting,"Free Pistol, 50 metres, Team, Men",51600,Herman Bouwens,43402,10,,True
1920 Summer Olympics,7,NED,Shooting,"Free Pistol, 50 metres, Team, Men",51600,Cornelis van Altenburg,43438,10,,True
1920 Summer Olympics,7,FRA,Wrestling,"Lightweight, Freestyle, Men",120780,Jules Deligny,58060,=8,,False
1920 Summer Olympics,7,FRA,Wrestling,"Lightweight, Freestyle, Men",120780,Henri Joudiou,58086,=5,,False
1920 Summer Olympics,7,FRA,Wrestling,"Featherweight, Freestyle, Men",120764,Georges Barathon,58034,=5,,False
1920 Summer Olympics,7,FRA,Wrestling,"Featherweight, Freestyle, Men",120764,Nestor Harasse,58081,=5,,False
1920 Summer Olympics,7,FRA,Water Polo,"Water Polo, Men",38041,Marcel Hussaud,53861,=9,,True
1920 Summer Olympics,7,FRA,Water Polo,"Water Polo, Men",38041,Paul Vasseur,53903,=9,,True
1920 Summer Olympics,7,FRA,Weightlifting,"Featherweight, Men",28540,André Delloue,55653,12,,False
1920 Summer Olympics,7,FRA,Weightlifting,"Featherweight, Men",28540,Jean Ducher,55656,13,,False
1920 Summer Olympics,7,FRA,Weightlifting,"Lightweight, Men",28545,Fernand Arnout,55634,=5,,False
1920 Summer Olympics,7,FRA,Weightlifting,"Lightweight, Men",28545,Jean Vaquette,55699,7,,False
1920 Summer Olympics,7,FRA,Weightlifting,"Middleweight, Men",28550,Henri Gance,55665,1,Gold,False
1920 Summer Olympics,7,FRA,Weightlifting,"Middleweight, Men",28550,Camille Ledran,55678,5,,False
1920 Summer Olympics,7,FRA,Weightlifting,"Light-Heavyweight, Men",28555,Ernest Cadine,55642,1,Gold,False
1920 Summer Olympics,7,FRA,Water Polo,"Water Polo, Men",38041,"Henri Padou, Sr.",53887,=9,,True
1920 Summer Olympics,7,FRA,Weightlifting,"Light-Heavyweight, Men",28555,Maurice Davène,55649,5,,False
1920 Summer Olympics,7,FRA,Weightlifting,"Heavyweight, Men",28560,Joseph Duchâteau,55655,6,,False
1920 Summer Olympics,7,FRA,Wrestling,"Featherweight, Greco-Roman, Men",120850,Jules Bouquet,58044,AC r2/5,,False
1920 Summer Olympics,7,FRA,Wrestling,"Lightweight, Greco-Roman, Men",120884,Louis Rohou,58124,AC r2/5,,False
1920 Summer Olympics,7,FRA,Wrestling,"Lightweight, Greco-Roman, Men",120884,Théodore Bainçonau,58032,AC r1/5,,False
