edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
2022 Winter Olympics,62,USA,Alpine Skiing,"Combined, Women",19019519,Isabella Wright,149066,DNF,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Combined, Women",19019519,Mikaela Shiffrin,128669,DNF,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Team, Mixed",19019522,A. J. Hurt,149062,4,,True
2022 Winter Olympics,62,USA,Alpine Skiing,"Team, Mixed",19019522,Paula Moltzan,149064,4,,True
2022 Winter Olympics,62,USA,Alpine Skiing,"Combined, Women",19019519,Keely Cashman,2302012,DNF,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Combined, Women",19019519,Tricia Mangan,138396,11,,False
2022 Winter Olympics,62,FRA,Bobsleigh,"Monobob, Women",19019671,Margot Boch,2301119,11,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Slalom, Women",19019516,A. J. Hurt,149062,34,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Slalom, Women",19019516,Katie Hensien,149061,26,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Slalom, Women",19019516,Paula Moltzan,149064,8,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Giant Slalom, Women",19019513,Mikaela Shiffrin,128669,DNF,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Giant Slalom, Women",19019513,Nina O'Brien,149065,DQ,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Giant Slalom, Women",19019513,Paula Moltzan,149064,=12,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Super G, Women",19019512,Alix Wilkinson,149183,DNF,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Super G, Women",19019512,Keely Cashman,2302012,27,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Super G, Women",19019512,Isabella Wright,149066,21,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Super G, Women",19019512,Mikaela Shiffrin,128669,9,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Slalom, Women",19019516,Mikaela Shiffrin,128669,DNF,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Giant Slalom, Women",19019513,A. J. Hurt,149062,DNF,,False
2022 Winter Olympics,62,USA,Alpine Skiing,"Team, Mixed",19019522,Luke Winters,149067,4,,True
2022 Winter Olympics,62,USA,Alpine Skiing,"Team, Mixed",19019522,Tommy Ford,118481,4,,True
2022 Winter Olympics,62,ARM,Cross Country Skiing,"15 kilometres, Men",19019712,Mikayel Mikayelyan,136673,61,,False
2022 Winter Olympics,62,ARM,Cross Country Skiing,"30 kilometres Skiathlon, Men",19019714,Mikayel Mikayelyan,136673,47,,False
2022 Winter Olympics,62,ARM,Cross Country Skiing,"Sprint, Women",19019721,Katya Galstyan,127276,79,,False
2022 Winter Olympics,62,ARM,Cross Country Skiing,"10 kilometres, Women",19019733,Katya Galstyan,127276,74,,False
2022 Winter Olympics,62,ARM,Cross Country Skiing,"10 kilometres, Women",19019733,Angelina Muradyan,147817,93,,False
2022 Winter Olympics,62,ARM,Figure Skating,"Ice Dancing, Mixed",19020009,Tina Garabedian,147818,18,,True
2022 Winter Olympics,62,ARM,Figure Skating,"Ice Dancing, Mixed",19020009,Simon Proulx Senecal,147819,18,,True
2022 Winter Olympics,62,USA,Biathlon,"4 × 7.5 kilometres Relay, Men",19019634,Paul Schommer,149078,13,,True
2022 Winter Olympics,62,USA,Biathlon,"4 × 7.5 kilometres Relay, Men",19019634,Jake Brown,149077,13,,True
2022 Winter Olympics,62,USA,Biathlon,"4 × 7.5 kilometres Relay, Men",19019634,Sean Doherty,128679,13,,True
2022 Winter Olympics,62,USA,Alpine Skiing,"Team, Mixed",19019522,Mikaela Shiffrin,128669,4,,True
2022 Winter Olympics,62,USA,Biathlon,"20 kilometres, Men",19019633,Leif Nordgren,128680,87,,False
2022 Winter Olympics,62,USA,Biathlon,"20 kilometres, Men",19019633,Paul Schommer,149078,35,,False
2022 Winter Olympics,62,USA,Biathlon,"20 kilometres, Men",19019633,Jake Brown,149077,28,,False
2022 Winter Olympics,62,USA,Biathlon,"12.5 kilometres Pursuit, Men",19019631,Sean Doherty,128679,43,,False
2022 Winter Olympics,62,USA,Biathlon,"12.5 kilometres Pursuit, Men",19019631,Jake Brown,149077,40,,False
2022 Winter Olympics,62,USA,Biathlon,"10 kilometres Sprint, Men",19019630,Leif Nordgren,128680,83,,False
2022 Winter Olympics,62,USA,Biathlon,"10 kilometres Sprint, Men",19019630,Paul Schommer,149078,74,,False
2022 Winter Olympics,62,USA,Biathlon,"10 kilometres Sprint, Men",19019630,Sean Doherty,128679,47,,False
2022 Winter Olympics,62,USA,Biathlon,"10 kilometres Sprint, Men",19019630,Jake Brown,149077,36,,False
