edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1968 Summer Olympics,17,URS,Tennis,"Doubles, Mixed",900305,Teimuraz K'ak'ulia,902233,4,,True
1968 Summer Olympics,17,URS,Tennis,"Doubles, Mixed",900237,Zaiga Jansone,902236,=5,,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Men",37066,Oļegs Antropovs,53169,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Men",37066,Ivans Bugajenkovs,53172,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Men",37066,Yevgeny Lapinsky,53188,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Men",37066,Vladimir Belyayev,53170,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Men",37066,Valery Kravchenko,53185,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Men",37066,Georgy Mondzolevsky,53195,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Men",37066,Yury Poyarkov,53198,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Vera Lantratova,53136,1,Gold,True
1968 Summer Olympics,17,URS,Wrestling,"Light-Heavyweight, Greco-Roman, Men",126272,Nikolay Yakovenko,60478,2,Silver,False
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Vera Galushka,53122,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Tatyana Ponyayeva,53148,1,Gold,True
1968 Summer Olympics,17,URS,Wrestling,"Welterweight, Greco-Roman, Men",126187,Viktor Igumenov,60474,AC,,False
1968 Summer Olympics,17,URS,Wrestling,"Lightweight, Greco-Roman, Men",126127,Gennady Sapunov,60530,=6,,False
1968 Summer Olympics,17,URS,Wrestling,"Featherweight, Greco-Roman, Men",126080,Roman Rurua,60523,1,Gold,False
1968 Summer Olympics,17,URS,Wrestling,"Bantamweight, Greco-Roman, Men",126025,Ivan Kochergin,60494,3,Bronze,False
1968 Summer Olympics,17,URS,Wrestling,"Flyweight, Greco-Roman, Men",125976,Vladimir Bakulin,60446,2,Silver,False
1968 Summer Olympics,17,URS,Weightlifting,"Heavyweight, Men",29473,Leonid Zhabotinsky,56928,1,Gold,False
1968 Summer Olympics,17,URS,Weightlifting,"Middle-Heavyweight, Men",29457,Jaan Talts,56933,2,Silver,False
1968 Summer Olympics,17,URS,Weightlifting,"Light-Heavyweight, Men",29442,Vladimir Belyayev,56891,2,Silver,False
1968 Summer Olympics,17,URS,Weightlifting,"Light-Heavyweight, Men",29442,Boris Selitsky,56927,1,Gold,False
1968 Summer Olympics,17,URS,Weightlifting,"Middleweight, Men",29428,Viktor Kurentsov,56902,1,Gold,False
1968 Summer Olympics,17,URS,Weightlifting,"Featherweight, Men",29398,Dito Shanidze,56929,2,Silver,False
1968 Summer Olympics,17,URS,Weightlifting,"Bantamweight, Men",29384,Gennady Chetin,56936,4,,False
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Oleg Bovin,54812,2,Silver,True
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Leonid Osipov,54850,2,Silver,True
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Vyacheslav Skok,54864,2,Silver,True
1968 Summer Olympics,17,URS,Tennis,"Doubles, Mixed",900237,Vladimir Korotkov,902234,=5,,True
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Vladimir Semyonov,54858,2,Silver,True
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Yury Grigorovsky,54820,2,Silver,True
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Aleksey Barkalov,54808,2,Silver,True
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Aleksandr Dolgushin,54814,2,Silver,True
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Boris Grishin,54821,2,Silver,True
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Givi Chikvanaia,54869,2,Silver,True
1968 Summer Olympics,17,URS,Water Polo,"Water Polo, Men",38432,Vadim Gulyayev,54823,2,Silver,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Tatjana Veinberga,2302448,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Valentina Vinogradova,53126,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Roza Salikhova,53156,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Inna Ryskal,53155,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Galina Leontyeva,53137,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Nina Smoleyeva,53162,1,Gold,True
1968 Summer Olympics,17,URS,Volleyball,"Volleyball, Women",37114,Tatyana Sarycheva,53157,1,Gold,True
1968 Winter Olympics,38,URS,Alpine Skiing,"Giant Slalom, Men",1239,Vasily Melnikov,95369,45,,False
1968 Summer Olympics,17,FRG,Artistic Gymnastics,"Team All-Around, Women",70322,Helga Matschkur,28547,9,,True
1968 Winter Olympics,38,URS,Alpine Skiing,"Giant Slalom, Men",1239,Andrey Belokrinkin,83979,=52,,False
1968 Winter Olympics,38,GDR,Figure Skating,"Pairs, Mixed",13242,Hans-Georg Dallmer,84994,9,,True
1968 Winter Olympics,38,GDR,Figure Skating,"Pairs, Mixed",13242,Irene Müller,81895,9,,True
1968 Winter Olympics,38,GDR,Figure Skating,"Pairs, Mixed",13242,Heinz-Ulrich Walther,98806,4,,True
1968 Winter Olympics,38,GDR,Figure Skating,"Pairs, Mixed",13242,Heidi Steiner,82451,4,,True
1968 Winter Olympics,38,GDR,Figure Skating,"Singles, Women",13212,Sonja Morgenstern,81870,28,,False
1968 Winter Olympics,38,GDR,Figure Skating,"Singles, Women",13212,Gabriele Seyfert,82359,2,Silver,False
1968 Winter Olympics,38,GDR,Figure Skating,"Singles, Men",13182,Jan Hoffmann,86701,26,,False
1968 Winter Olympics,38,GDR,Figure Skating,"Singles, Men",13182,Günter Zöller,99297,11,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"3 × 5 kilometres Relay, Women",1957,Christine Nestler,81922,6,,True
1968 Winter Olympics,38,GDR,Cross Country Skiing,"3 × 5 kilometres Relay, Women",1957,Gudrun Schmidt,82301,6,,True
1968 Winter Olympics,38,GDR,Cross Country Skiing,"3 × 5 kilometres Relay, Women",1957,Renate Köhler,81603,6,,True
1968 Winter Olympics,38,GDR,Cross Country Skiing,"10 kilometres, Women",1956,Anni Unger,82909,22,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"10 kilometres, Women",1956,Renate Köhler,81603,16,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"10 kilometres, Women",1956,Gudrun Schmidt,82301,14,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"10 kilometres, Women",1956,Christine Nestler,81922,9,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"5 kilometres, Women",1955,Anni Unger,82909,16,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"5 kilometres, Women",1955,Renate Köhler,81603,14,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"5 kilometres, Women",1955,Gudrun Schmidt,82301,13,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"5 kilometres, Women",1955,Christine Nestler,81922,12,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1951,Gert-Dietmar Klause,88016,7,,True
1968 Winter Olympics,38,GDR,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1951,Peter Thiel,98227,7,,True
1968 Winter Olympics,38,GDR,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1951,Axel Lesser,89581,7,,True
1968 Winter Olympics,38,GDR,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1951,Gerhard Grimmer,86231,7,,True
1968 Winter Olympics,38,GDR,Cross Country Skiing,"50 kilometres, Men",1950,Helmut Unger,98482,DNS,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"50 kilometres, Men",1950,Peter Thiel,98227,DNS,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"50 kilometres, Men",1950,Gerhard Grimmer,86231,DNS,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"50 kilometres, Men",1950,Gert-Dietmar Klause,88016,25,,False
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Ulrich Noack,95878,8,,True
1968 Winter Olympics,38,GDR,Cross Country Skiing,"30 kilometres, Men",1949,Helmut Unger,98482,37,,False
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Bernd Karrenbauer,87808,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Helmut Novy,95917,8,,True
1968 Winter Olympics,38,GDR,Nordic Combined,"Individual, Men",2238,Roland Weißpflog,98888,9,,False
1968 Winter Olympics,38,GDR,Nordic Combined,"Individual, Men",2238,Andreas Kunz,88710,3,Bronze,False
1968 Winter Olympics,38,GDR,Luge,"Singles, Women",54,Ortrun Enderlein,81022,DQ,,False
1968 Winter Olympics,38,GDR,Luge,"Singles, Women",54,Anna-Maria Müller,81894,DQ,,False
1968 Winter Olympics,38,GDR,Luge,"Singles, Women",54,Angela Knösel,81524,DQ,,False
1968 Winter Olympics,38,GDR,Luge,"Doubles, Open",51,Reinhard Bredow,84346,5,,True
1968 Winter Olympics,38,GDR,Luge,"Doubles, Open",51,Horst Hörnlein,87300,5,,True
1968 Winter Olympics,38,GDR,Luge,"Doubles, Open",51,Thomas Köhler,88773,1,Gold,True
1968 Winter Olympics,38,GDR,Luge,"Doubles, Open",51,Klaus-Michael Bonsack,84251,1,Gold,True
1968 Winter Olympics,38,GDR,Luge,"Singles, Men",46,Wolfgang Scheidel,97227,DQ,,False
1968 Winter Olympics,38,GDR,Luge,"Singles, Men",46,Horst Hörnlein,87300,7,,False
1968 Winter Olympics,38,GDR,Luge,"Singles, Men",46,Klaus-Michael Bonsack,84251,3,Bronze,False
1968 Winter Olympics,38,GDR,Luge,"Singles, Men",46,Thomas Köhler,88773,2,Silver,False
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Rüdiger Noack,95877,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Bernd Hiller,86646,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Dietmar Peters,96361,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Bernd Poindl,96502,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Joachim Ziesche,99235,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Peter Prusa,96614,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Lothar Fuchs,85871,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Manfred Buder,84448,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Dieter Voigt,98693,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Dieter Kratzsch,88606,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Klaus Hirche,86667,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Dieter Pürschel,96661,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Wilfried Sock,97668,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Wolfgang Plotka,96486,8,,True
1968 Winter Olympics,38,GDR,Ice Hockey,"Ice Hockey, Men",20349,Hartmut Nickel,95814,8,,True
1968 Winter Olympics,38,GDR,Nordic Combined,"Individual, Men",2238,Karl-Heinz Luck,91928,11,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"30 kilometres, Men",1949,Axel Lesser,89581,36,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"30 kilometres, Men",1949,Gerhard Grimmer,86231,15,,False
1968 Summer Olympics,17,AUS,Swimming,"100 metres Butterfly, Women",6105,Pauline Gray,45053,22,,False
1968 Summer Olympics,17,AUS,Swimming,"100 metres Butterfly, Women",6105,Lyn McClements,45084,1,Gold,False
1968 Summer Olympics,17,AUS,Swimming,"200 metres Breaststroke, Women",6097,Jo-Anne Barnes,45002,19,,False
1968 Summer Olympics,17,AUS,Swimming,"200 metres Breaststroke, Women",6097,Sue McKenzie,45090,14,,False
1968 Summer Olympics,17,AUS,Swimming,"200 metres Breaststroke, Women",6097,Judy Playfair,45111,13,,False
1968 Summer Olympics,17,AUS,Swimming,"100 metres Breaststroke, Women",6086,Sue McKenzie,45090,=19,,False
1968 Summer Olympics,17,AUS,Swimming,"100 metres Breaststroke, Women",6086,Judy Playfair,45111,=13,,False
1968 Summer Olympics,17,AUS,Swimming,"100 metres Breaststroke, Women",6086,Jo-Anne Barnes,45002,9,,False
1968 Summer Olympics,17,AUS,Swimming,"200 metres Backstroke, Women",6078,Lynne Watson,45139,4,,False
1968 Summer Olympics,17,AUS,Swimming,"100 metres Backstroke, Women",6066,Dianna Rickard,45114,23,,False
1968 Summer Olympics,17,AUS,Swimming,"100 metres Backstroke, Women",6066,Lynne Watson,45139,6,,False
1968 Summer Olympics,17,AUS,Swimming,"4 × 100 metres Freestyle Relay, Women",6140,Julie McDonald,45085,4,,True
1968 Summer Olympics,17,AUS,Swimming,"4 × 100 metres Freestyle Relay, Women",6140,Lyn Bell,45009,4,,True
1968 Summer Olympics,17,AUS,Swimming,"4 × 100 metres Freestyle Relay, Women",6140,Lynne Watson,45139,4,,True
1968 Summer Olympics,17,AUS,Swimming,"4 × 100 metres Freestyle Relay, Women",6140,Sue Eddy,45035,4,,True
1968 Summer Olympics,17,AUS,Swimming,"4 × 100 metres Freestyle Relay, Women",6140,Jenny Steinbeck,45128,4,,True
1968 Summer Olympics,17,AUS,Swimming,"800 metres Freestyle, Women",6058,Christine Deakes,45028,9,,False
1968 Summer Olympics,17,AUS,Swimming,"800 metres Freestyle, Women",6058,Denise Langford,45071,7,,False
1968 Summer Olympics,17,GDR,Weightlifting,"Middleweight, Men",29428,Werner Dittrich,55789,6,,False
1968 Summer Olympics,17,GDR,Water Polo,"Water Polo, Men",38432,Peter Schmidt,53969,6,,True
1968 Summer Olympics,17,GDR,Water Polo,"Water Polo, Men",38432,Hans-Ulrich Lange,53965,6,,True
1968 Summer Olympics,17,GDR,Water Polo,"Water Polo, Men",38432,Manfred Herzog,53962,6,,True
1968 Summer Olympics,17,GDR,Water Polo,"Water Polo, Men",38432,Veit Hermans,53961,6,,True
1968 Summer Olympics,17,GDR,Water Polo,"Water Polo, Men",38432,Jürgen Kluge,53964,6,,True
1968 Summer Olympics,17,GDR,Water Polo,"Water Polo, Men",38432,Hans-Jürgen Schüler,53971,6,,True
1968 Summer Olympics,17,GDR,Water Polo,"Water Polo, Men",38432,Peter Rund,53967,6,,True
1968 Summer Olympics,17,GDR,Water Polo,"Water Polo, Men",38432,Siegfried Ballerstedt,53959,6,,True
1968 Summer Olympics,17,AUS,Swimming,"200 metres Butterfly, Women",6116,Lyn McClements,45084,=13,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"30 kilometres, Men",1949,Gert-Dietmar Klause,88016,19,,False
1968 Summer Olympics,17,AUS,Swimming,"200 metres Butterfly, Women",6116,Pauline Gray,45053,18,,False
1968 Summer Olympics,17,GDR,Weightlifting,"Light-Heavyweight, Men",29442,Karl Arnold,55784,5,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"15 kilometres, Men",1948,Axel Lesser,89581,DNF,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"15 kilometres, Men",1948,Peter Thiel,98227,37,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"15 kilometres, Men",1948,Gert-Dietmar Klause,88016,33,,False
1968 Winter Olympics,38,GDR,Cross Country Skiing,"15 kilometres, Men",1948,Gerhard Grimmer,86231,29,,False
1968 Winter Olympics,38,GDR,Biathlon,"4 × 7.5 kilometres Relay, Men",1518,Dieter Speer,97720,6,,True
1968 Winter Olympics,38,GDR,Biathlon,"4 × 7.5 kilometres Relay, Men",1518,Horst Koschka,88538,6,,True
1968 Winter Olympics,38,GDR,Biathlon,"4 × 7.5 kilometres Relay, Men",1518,Hans-Gert Jahn,87434,6,,True
1968 Winter Olympics,38,GDR,Biathlon,"4 × 7.5 kilometres Relay, Men",1518,Heinz Kluge,88050,6,,True
1968 Winter Olympics,38,GDR,Biathlon,"20 kilometres, Men",1517,Heinz Kluge,88050,24,,False
1968 Winter Olympics,38,GDR,Biathlon,"20 kilometres, Men",1517,Hansjörg Knauthe,88058,21,,False
1968 Winter Olympics,38,GDR,Biathlon,"20 kilometres, Men",1517,Dieter Speer,97720,18,,False
1968 Winter Olympics,38,GDR,Biathlon,"20 kilometres, Men",1517,Horst Koschka,88538,10,,False
1968 Winter Olympics,38,GDR,Alpine Skiing,"Slalom, Men",1242,Eberhard Riedel,96845,13,,False
1968 Winter Olympics,38,GDR,Alpine Skiing,"Giant Slalom, Men",1239,Eberhard Riedel,96845,41,,False
1968 Winter Olympics,38,GDR,Alpine Skiing,"Downhill, Men",1238,Eberhard Riedel,96845,DNF,,False
1968 Summer Olympics,17,GDR,Wrestling,"Light-Heavyweight, Freestyle, Men",125900,Gerd Bachmann,58277,AC,,False
1968 Summer Olympics,17,GDR,Wrestling,"Middleweight, Freestyle, Men",125850,Peter Döring,58283,6,,False
1968 Summer Olympics,17,GDR,Wrestling,"Welterweight, Freestyle, Men",125807,Martin Heinze,58288,AC,,False
1968 Summer Olympics,17,GDR,Wrestling,"Featherweight, Freestyle, Men",125700,Jürgen Luczak,58296,AC,,False
1968 Summer Olympics,17,GDR,Wrestling,"Bantamweight, Freestyle, Men",125649,Horst Mayer,58298,AC,,False
1968 Summer Olympics,17,GDR,Wrestling,"Light-Heavyweight, Greco-Roman, Men",126272,Jürgen Klinge,58292,AC,,False
1968 Summer Olympics,17,GDR,Wrestling,"Middleweight, Greco-Roman, Men",126229,Lothar Metz,58299,1,Gold,False
1968 Summer Olympics,17,GDR,Wrestling,"Welterweight, Greco-Roman, Men",126187,Rudolf Vesper,58317,1,Gold,False
1968 Summer Olympics,17,GDR,Wrestling,"Lightweight, Greco-Roman, Men",126127,Klaus Pohl,58303,AC,,False
1968 Summer Olympics,17,GDR,Wrestling,"Featherweight, Greco-Roman, Men",126080,Lothar Schneider,58309,AC,,False
1968 Summer Olympics,17,GDR,Wrestling,"Bantamweight, Greco-Roman, Men",126025,Hartmut Puls,58305,AC,,False
1968 Summer Olympics,17,GDR,Weightlifting,"Heavyweight, Men",29473,Manfred Rieger,55805,4,,False
1968 Summer Olympics,17,AUS,Swimming,"200 metres Individual Medley, Women",6123,Dianna Rickard,45114,10,,False
1968 Winter Olympics,38,URS,Alpine Skiing,"Giant Slalom, Men",1239,Viktor Belyakov,83985,46,,False
1968 Winter Olympics,38,GDR,Ski Jumping,"Normal Hill, Individual, Men",2382,Dieter Neuendorf,95799,7,,False
1968 Winter Olympics,38,GDR,Ski Jumping,"Normal Hill, Individual, Men",2382,Wolfgang Stöhr,97932,20,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"50 kilometres, Men",1950,Vyacheslav Vedenin,98594,2,Silver,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"50 kilometres, Men",1950,Vladimir Voronkov,98725,16,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"50 kilometres, Men",1950,Anatoly Akentyev,83510,20,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"50 kilometres, Men",1950,Igor Voronchikhin,98723,31,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1951,Vladimir Voronkov,98725,4,,True
1968 Winter Olympics,38,URS,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1951,Anatoly Akentyev,83510,4,,True
1968 Winter Olympics,38,URS,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1951,Valery Tarakanov,98165,4,,True
1968 Winter Olympics,38,URS,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1951,Vyacheslav Vedenin,98594,4,,True
1968 Winter Olympics,38,URS,Cross Country Skiing,"5 kilometres, Women",1955,Galina Kulakova,81587,2,Silver,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"5 kilometres, Women",1955,Alevtina Kolchina,81534,3,Bronze,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"5 kilometres, Women",1955,Rita Achkina,80508,6,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"5 kilometres, Women",1955,Alevtina Smirnova,82402,20,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"10 kilometres, Women",1956,Galina Kulakova,81587,6,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"10 kilometres, Women",1956,Alevtina Kolchina,81534,7,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"10 kilometres, Women",1956,Alevtina Smirnova,82402,11,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"10 kilometres, Women",1956,Faadiya Salimzhanova,82260,13,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"3 × 5 kilometres Relay, Women",1957,Alevtina Kolchina,81534,3,Bronze,True
1968 Winter Olympics,38,URS,Cross Country Skiing,"3 × 5 kilometres Relay, Women",1957,Rita Achkina,80508,3,Bronze,True
1968 Winter Olympics,38,URS,Cross Country Skiing,"3 × 5 kilometres Relay, Women",1957,Galina Kulakova,81587,3,Bronze,True
1968 Winter Olympics,38,URS,Figure Skating,"Singles, Men",13182,Sergey Chetverukhin,84726,9,,False
1968 Winter Olympics,38,URS,Figure Skating,"Singles, Men",13182,Sergey Volkov,98702,18,,False
1968 Winter Olympics,38,URS,Figure Skating,"Singles, Women",13212,Yelena Shcheglova,80819,12,,False
1968 Winter Olympics,38,URS,Figure Skating,"Singles, Women",13212,Galina Grzhibovskaya,81199,16,,False
1968 Winter Olympics,38,URS,Figure Skating,"Pairs, Mixed",13242,Lyudmila Belousova,80628,1,Gold,True
1968 Winter Olympics,38,URS,Figure Skating,"Pairs, Mixed",13242,Oleg Protopopov,96611,1,Gold,True
1968 Winter Olympics,38,URS,Figure Skating,"Pairs, Mixed",13242,Tatyana Zhuk,83118,2,Silver,True
1968 Winter Olympics,38,URS,Figure Skating,"Pairs, Mixed",13242,Aleksandr Gorelik,86145,2,Silver,True
1968 Winter Olympics,38,URS,Cross Country Skiing,"30 kilometres, Men",1949,Valery Tarakanov,98165,17,,False
1968 Winter Olympics,38,URS,Figure Skating,"Pairs, Mixed",13242,Tamara Moskvina,81880,5,,True
1968 Winter Olympics,38,URS,Cross Country Skiing,"30 kilometres, Men",1949,Vyacheslav Vedenin,98594,14,,False
1968 Winter Olympics,38,URS,Cross Country Skiing,"30 kilometres, Men",1949,Vladimir Voronkov,98725,4,,False
1968 Winter Olympics,38,URS,Alpine Skiing,"Slalom, Men",1242,Vasily Melnikov,95369,26,,False
1968 Winter Olympics,38,URS,Alpine Skiing,"Slalom, Men",1242,Andrey Belokrinkin,83979,31,,False
1968 Winter Olympics,38,URS,Alpine Skiing,"Slalom, Men",1242,Viktor Belyakov,83985,2 h12 r2/3,,False
1968 Winter Olympics,38,URS,Alpine Skiing,"Downhill, Women",1282,Nina Merkulova,81813,27,,False
