edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1996 Summer Olympics,24,USA,Weightlifting,"Featherweight, Men",30086,Vernon Patao,57010,22,,False
1996 Summer Olympics,24,USA,Weightlifting,"Featherweight, Men",30086,Thanh Nguyen,57008,32,,False
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Horse Vault, Women",70739,Jaycie Phelps,29274,21 r1/1,,False
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Floor Exercise, Women",70737,Dominique Dawes,29238,3,Bronze,False
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Team All-Around, Women",70732,Amy Chow,29232,1,Gold,True
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Team All-Around, Women",70732,Jaycie Phelps,29274,1,Gold,True
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Team All-Around, Women",70732,Dominique Moceanu,29268,1,Gold,True
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Team All-Around, Women",70732,Kerri Strug,29291,1,Gold,True
1996 Summer Olympics,24,USA,Weightlifting,"Bantamweight, Men",30077,Bryan Jacob,56989,9,,False
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Team All-Around, Women",70732,Dominique Dawes,29238,1,Gold,True
1996 Summer Olympics,24,BRN,Sailing,"One Person Dinghy, Open",10568,Mohamed Al-Sada,61121,51,,False
1996 Summer Olympics,24,BRN,Sailing,"Three Person Keelboat, Open",10629,Ahmed Al-Saie,61122,22,,True
1996 Summer Olympics,24,BRN,Sailing,"Three Person Keelboat, Open",10629,Khaled Al-Sada,61120,22,,True
1996 Summer Olympics,24,BRN,Sailing,"Three Person Keelboat, Open",10629,Essa Al-Busmait,61116,22,,True
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Team All-Around, Women",70732,Amanda Borden,29226,1,Gold,True
1996 Summer Olympics,24,USA,Water Polo,"Water Polo, Men",38827,Wolf Wigo,54987,7,,True
1996 Summer Olympics,24,FRA,Shooting,"Air Rifle, 10 metres, Women",51914,Carole Couesnon,42064,=41,,False
1996 Summer Olympics,24,USA,Water Polo,"Water Polo, Men",38827,Chris Oeding,54958,7,,True
1996 Summer Olympics,24,JPN,Volleyball,"Volleyball, Women",37610,Kazumi Nakamura,52501,=9,,True
1996 Summer Olympics,24,JPN,Volleyball,"Volleyball, Women",37610,Chiho Torii,52528,=9,,True
1996 Summer Olympics,24,JPN,Volleyball,"Volleyball, Women",37610,Tomoko Yoshihara,52537,=9,,True
1996 Summer Olympics,24,BRN,Athletics,"110 metres Hurdles, Men",64736,Fawaz Ismail Johar,65639,8 h3 r1/4,,False
1996 Summer Olympics,24,JPN,Volleyball,"Volleyball, Women",37610,Kiyomi Sakamoto,52511,=9,,True
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Floor Exercise, Women",70737,Dominique Moceanu,29268,4,,False
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Floor Exercise, Women",70737,Kerri Strug,29291,1 r1/1,,False
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Floor Exercise, Women",70737,Amanda Borden,29226,10 r1/1,,False
1996 Summer Olympics,24,USA,Water Polo,"Water Polo, Men",38827,Alex Rousseau,54962,7,,True
1996 Summer Olympics,24,BLR,Wrestling,"Welterweight, Freestyle, Men",132179,Ihar Kozyr,57350,14,,False
1996 Summer Olympics,24,USA,Artistic Gymnastics,"Floor Exercise, Women",70737,Jaycie Phelps,29274,=15 r1/1,,False
1996 Summer Olympics,24,BLR,Wrestling,"Heavyweight, Freestyle, Men",132349,Siarhei Kavaleuski,57349,4,,False
1996 Summer Olympics,24,BLR,Wrestling,"Super-Heavyweight, Freestyle, Men",132402,Aliaksei Miadzvedzeu,57353,2,Silver,False
1996 Summer Olympics,24,FRA,Shooting,"Double Trap, Women",51923,Muriel Chavassieux,42062,14,,False
1996 Summer Olympics,24,FRA,Swimming,"50 metres Freestyle, Men",7969,Christophe Kalfayan,46866,=14,,False
1996 Summer Olympics,24,FRA,Swimming,"100 metres Freestyle, Men",7983,Nicolas Gruson,46852,23,,False
1996 Summer Olympics,24,FRA,Swimming,"200 metres Freestyle, Men",7995,Christophe Bordeau,46804,24,,False
1996 Summer Olympics,24,USA,Water Polo,"Water Polo, Men",38827,Rick McNair,54952,7,,True
1996 Summer Olympics,24,BLR,Wrestling,"Middleweight, Freestyle, Men",132237,Aliaksandr Sauko,57356,=19,,False
1996 Summer Olympics,24,KGZ,Wrestling,"Middleweight, Greco-Roman, Men",132777,Raatbek Sanatbayev,59144,8,,False
1996 Summer Olympics,24,JPN,Weightlifting,"Heavyweight I, Men",30132,Yoshimitsu Nishimoto,56200,15,,False
1996 Summer Olympics,24,KGZ,Wrestling,"Heavyweight, Freestyle, Men",132349,Konstantin Aleksandrov,59142,6,,False
1996 Summer Olympics,24,BRA,Volleyball,"Volleyball, Women",37610, Virna,52034,3,Bronze,True
1996 Summer Olympics,24,BRA,Volleyball,"Volleyball, Women",37610, Márcia Fu,52030,3,Bronze,True
