edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
2018 Winter Olympics,60,JPN,Alpine Skiing,"Giant Slalom, Men",9000102,Tomoya Ishii,137435,30,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"50 kilometres, Men",9000278,Clément Parisse,137177,22,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"50 kilometres, Men",9000278,Jean-Marc Gaillard,110681,16,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"15 kilometres, Men",9000277,Clément Parisse,137177,25,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"15 kilometres, Men",9000277,Jean-Marc Gaillard,110681,22,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"15 kilometres, Men",9000277,Adrien Backscheider,127731,17,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"15 kilometres, Men",9000277,Maurice Manificat,118811,5,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"Sprint, Men",9000265,Lucas Chanavat,137174,33,,False
2018 Winter Olympics,60,JPN,Biathlon,"7.5 kilometres Sprint, Women",9000225,Sari Furuya,137436,49,,False
2018 Winter Olympics,60,JPN,Snowboarding,"Slopestyle, Men",9000895,Yuri Okubo,137486,14,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"Sprint, Men",9000265,Richard Jouve,137175,16,,False
2018 Winter Olympics,60,JPN,Snowboarding,"Slopestyle, Men",9000895,Hiroaki Kunitake,137485,26,,False
2018 Winter Olympics,60,JPN,Snowboarding,"Halfpipe, Men",9000874,Ayumu Hirano,128021,2,Silver,False
2018 Winter Olympics,60,JPN,Snowboarding,"Halfpipe, Men",9000874,Raibu Katayama,137484,7,,False
2018 Winter Olympics,60,JPN,Biathlon,"20 kilometres, Men",9000223,Mikito Tachizaki,137439,64,,False
2018 Winter Olympics,60,JPN,Biathlon,"10 kilometres Sprint, Men",9000220,Mikito Tachizaki,137439,84,,False
2018 Winter Olympics,60,JPN,Alpine Skiing,"Slalom, Women",9000116,Asa Ando,137433,DNF,,False
2018 Winter Olympics,60,JPN,Alpine Skiing,"Giant Slalom, Women",9000113,Haruna Ishikawa,137434,33,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"30 kilometres Skiathlon, Men",9000279,Maurice Manificat,118811,5,,False
2018 Winter Olympics,60,JPN,Alpine Skiing,"Slalom, Men",9000105,Naoki Yuasa,111041,DNF,,False
2018 Winter Olympics,60,JPN,Biathlon,"7.5 kilometres Sprint, Women",9000225,Fuyuko Tachizaki,118521,42,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"30 kilometres Skiathlon, Men",9000279,Clément Parisse,137177,13,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"4 × 5 kilometres Relay, Women",9000301,Anouk Faivre Picon,127729,12,,True
2018 Winter Olympics,60,FRA,Cross Country Skiing,"30 kilometres Skiathlon, Men",9000279,Jean-Marc Gaillard,110681,27,,False
2018 Winter Olympics,60,FRA,Nordic Combined,"Team, Men",9000766,Jason Lamy-Chappuis,109612,5,,True
2018 Winter Olympics,60,FRA,Nordic Combined,"Team, Men",9000766,Maxime Laheurte,119474,5,,True
2018 Winter Olympics,60,FRA,Nordic Combined,"Team, Men",9000766,François Braud,109606,5,,True
2018 Winter Olympics,60,FRA,Nordic Combined,"Team, Men",9000766,Antoine Gérard,137192,5,,True
2018 Winter Olympics,60,FRA,Nordic Combined,"Large Hill / 10 km, Individual, Men",9000763,Antoine Gérard,137192,32,,False
2018 Winter Olympics,60,FRA,Nordic Combined,"Large Hill / 10 km, Individual, Men",9000763,Jason Lamy-Chappuis,109612,30,,False
2018 Winter Olympics,60,FRA,Nordic Combined,"Large Hill / 10 km, Individual, Men",9000763,François Braud,109606,15,,False
2018 Winter Olympics,60,FRA,Nordic Combined,"Large Hill / 10 km, Individual, Men",9000763,Maxime Laheurte,119474,14,,False
2018 Winter Olympics,60,FRA,Nordic Combined,"Normal Hill / 10 km, Individual, Men",9000760,Jason Lamy-Chappuis,109612,31,,False
2018 Winter Olympics,60,FRA,Nordic Combined,"Normal Hill / 10 km, Individual, Men",9000760,Antoine Gérard,137192,26,,False
2018 Winter Olympics,60,FRA,Nordic Combined,"Normal Hill / 10 km, Individual, Men",9000760,François Braud,109606,15,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"30 kilometres Skiathlon, Men",9000279,Jules Lapierre,137176,15,,False
2018 Winter Olympics,60,FRA,Nordic Combined,"Normal Hill / 10 km, Individual, Men",9000760,Maxime Laheurte,119474,11,,False
2018 Winter Olympics,60,FRA,Freestyle Skiing,"Slopestyle, Women",9000575,Tess Ledeux,137181,15,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"10 kilometres, Women",9000298,Anouk Faivre Picon,127729,35,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"10 kilometres, Women",9000298,Aurore Jean,118735,22,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"10 kilometres, Women",9000298,Coraline Thomas Hugue,127730,14,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"Sprint, Women",9000286,Aurore Jean,118735,46,,False
2018 Winter Olympics,60,FRA,Cross Country Skiing,"Team Sprint, Men",9000281,Richard Jouve,137175,3,Bronze,True
2018 Winter Olympics,60,FRA,Cross Country Skiing,"Team Sprint, Men",9000281,Maurice Manificat,118811,3,Bronze,True
2018 Winter Olympics,60,FRA,Cross Country Skiing,"4 × 10 kilometres Relay, Men",9000280,Adrien Backscheider,127731,3,Bronze,True
2018 Winter Olympics,60,FRA,Cross Country Skiing,"4 × 10 kilometres Relay, Men",9000280,Clément Parisse,137177,3,Bronze,True
2018 Winter Olympics,60,FRA,Cross Country Skiing,"4 × 10 kilometres Relay, Men",9000280,Maurice Manificat,118811,3,Bronze,True
2018 Winter Olympics,60,FRA,Cross Country Skiing,"4 × 10 kilometres Relay, Men",9000280,Jean-Marc Gaillard,110681,3,Bronze,True
2018 Winter Olympics,60,FRA,Freestyle Skiing,"Slopestyle, Women",9000575,Lou Barin,137179,19,,False
2018 Winter Olympics,60,JPN,Biathlon,"7.5 kilometres Sprint, Women",9000225,Yurie Tanaka,137438,68,,False
2018 Winter Olympics,60,JPN,Biathlon,"10 kilometres Pursuit, Women",9000226,Fuyuko Tachizaki,118521,56,,False
2018 Winter Olympics,60,JPN,Biathlon,"10 kilometres Pursuit, Women",9000226,Sari Furuya,137436,54,,False
2018 Winter Olympics,60,FRA,Biathlon,"15 kilometres Mass Start, Men",9000222,Simon Desthieux,127718,22,,False
2018 Winter Olympics,60,FRA,Biathlon,"15 kilometres Mass Start, Men",9000222,Quentin Fillon Maillet,137167,29,,False
2018 Winter Olympics,60,FRA,Biathlon,"20 kilometres, Men",9000223,Martin Fourcade,118554,5,,False
2018 Winter Olympics,60,FRA,Biathlon,"20 kilometres, Men",9000223,Antonin Guigonnat,137168,23,,False
2018 Winter Olympics,60,FRA,Biathlon,"20 kilometres, Men",9000223,Simon Desthieux,127718,27,,False
2018 Winter Olympics,60,FRA,Biathlon,"20 kilometres, Men",9000223,Émilien Jacquelin,137169,77,,False
2018 Winter Olympics,60,FRA,Biathlon,"4 × 7.5 kilometres Relay, Men",9000224,Simon Desthieux,127718,5,,True
2018 Winter Olympics,60,FRA,Biathlon,"4 × 7.5 kilometres Relay, Men",9000224,Émilien Jacquelin,137169,5,,True
2018 Winter Olympics,60,FIN,Cross Country Skiing,"4 × 10 kilometres Relay, Men",9000280,Perttu Hyvärinen,137103,4,,True
2018 Winter Olympics,60,FIN,Cross Country Skiing,"30 kilometres Skiathlon, Men",9000279,Perttu Hyvärinen,137103,39,,False
2018 Winter Olympics,60,FIN,Cross Country Skiing,"30 kilometres Skiathlon, Men",9000279,Lari Lehtonen,118790,31,,False
2018 Winter Olympics,60,FIN,Cross Country Skiing,"30 kilometres Skiathlon, Men",9000279,Matti Heikkinen,118810,21,,False
2018 Winter Olympics,60,FIN,Cross Country Skiing,"30 kilometres Skiathlon, Men",9000279,Iivo Niskanen,127665,19,,False
2018 Winter Olympics,60,FIN,Cross Country Skiing,"50 kilometres, Men",9000278,Ristomatti Hakola,137102,39,,False
2018 Winter Olympics,60,FIN,Cross Country Skiing,"50 kilometres, Men",9000278,Perttu Hyvärinen,137103,27,,False
2018 Winter Olympics,60,FIN,Cross Country Skiing,"50 kilometres, Men",9000278,Matti Heikkinen,118810,23,,False
2018 Winter Olympics,60,FIN,Cross Country Skiing,"50 kilometres, Men",9000278,Iivo Niskanen,127665,1,Gold,False
2018 Winter Olympics,60,FIN,Cross Country Skiing,"15 kilometres, Men",9000277,Anssi Pentsinen,127666,48,,False
2018 Winter Olympics,60,FIN,Cross Country Skiing,"15 kilometres, Men",9000277,Perttu Hyvärinen,137103,33,,False
2018 Winter Olympics,60,FRA,Biathlon,"4 × 7.5 kilometres Relay, Men",9000224,Martin Fourcade,118554,5,,True
