edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1932 Winter Olympics,31,USA,Cross Country Skiing,"50 kilometres, Men",1894,Nils Backstrom,83785,19,,False
1932 Winter Olympics,31,USA,Cross Country Skiing,"50 kilometres, Men",1894,Karl Magnus Satre,97192,DNS,,False
1932 Summer Olympics,10,IND,Athletics,"4 × 100 metres Relay, Men",58016,Ronald Vernieux,71452,5 h1 r1/2,,True
1932 Winter Olympics,31,USA,Cross Country Skiing,"50 kilometres, Men",1894,Rolf Monsen,95550,DNS,,False
1932 Winter Olympics,31,USA,Cross Country Skiing,"50 kilometres, Men",1894,Richard Parsons,96222,15,,False
1932 Winter Olympics,31,USA,Cross Country Skiing,"50 kilometres, Men",1894,Nort Billings,84125,DNF,,False
1932 Winter Olympics,31,USA,Cross Country Skiing,"50 kilometres, Men",1894,"Robert Reid, Sr.",96771,20,,False
1932 Summer Olympics,10,GRE,Athletics,"200 metres, Men",57937,Renos Fragkoudis,70727,DNS,,False
1932 Summer Olympics,10,IND,Athletics,"4 × 100 metres Relay, Men",58016,Mehar Chand Dhawan,71384,5 h1 r1/2,,True
1932 Winter Olympics,31,USA,Speed Skating,"10,000 metres, Men",982,"Milford Deitz, Jr.",1005006,DNS,,False
1932 Summer Olympics,10,GRE,Athletics,"100 metres, Men",57919,Christos Mantikas,70788,DNS,,False
1932 Summer Olympics,10,GRE,Athletics,"100 metres, Men",57919,Renos Fragkoudis,70727,DNS,,False
1932 Summer Olympics,10,GRE,Athletics,"100 metres, Men",57919,Angelos Lamprou,70777,3 h5 r1/4,,False
1932 Winter Olympics,31,USA,Speed Skating,"10,000 metres, Men",982,Irving Jaffee,87432,1,Gold,False
1932 Winter Olympics,31,USA,Speed Skating,"10,000 metres, Men",982,Edwin Wedge,98855,4,,False
1932 Winter Olympics,31,USA,Speed Skating,"10,000 metres, Men",982,Valentine Bialas,84104,5,,False
1932 Winter Olympics,31,USA,Speed Skating,"10,000 metres, Men",982,Eddie Schroeder,97316,8,,False
1932 Summer Olympics,10,GRE,Athletics,"200 metres, Men",57937,Christos Mantikas,70788,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"10,000 metres, Men",982,Carl Springer,97740,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"10,000 metres, Men",982,Herb Taylor,98182,DNS,,False
1932 Summer Olympics,10,GRE,Athletics,"200 metres, Men",57937,Angelos Lamprou,70777,DNS,,False
1932 Summer Olympics,10,GRE,Athletics,"400 metres, Men",57955,Christos Mantikas,70788,5 h4 r1/4,,False
1932 Summer Olympics,10,GRE,Athletics,"4 × 400 metres Relay, Men",58021,Christos Mantikas,70788,DNS,,True
1932 Summer Olympics,10,GRE,Athletics,"110 metres Hurdles, Men",57990,Christos Mantikas,70788,AC h2 r2/3,,False
1932 Summer Olympics,10,GRE,Wrestling,"Bantamweight, Greco-Roman, Men",122022,Georgios Zervinis,58518,AC,,False
1932 Summer Olympics,10,GRE,Wrestling,"Bantamweight, Freestyle, Men",121911,Georgios Zervinis,58518,AC,,False
1932 Summer Olympics,10,GRE,Wrestling,"Featherweight, Freestyle, Men",121929,Ioannis Farmakidis,58466,AC,,False
1932 Winter Olympics,31,USA,Speed Skating,"5,000 metres, Men",977,Edwin Wedge,98855,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"5,000 metres, Men",977,Jack Shea,97475,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"5,000 metres, Men",977,Eddie Schroeder,97316,DNS,,False
1932 Summer Olympics,10,GRE,Boxing,"Light-Heavyweight, Men",21961,Nikolaos Mastoridis,3725,=5,,False
1932 Winter Olympics,31,USA,Speed Skating,"5,000 metres, Men",977,Valentine Bialas,84104,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"5,000 metres, Men",977,Herb Taylor,98182,4,,False
1932 Winter Olympics,31,USA,Speed Skating,"5,000 metres, Men",977,Eddie Murphy,95648,2,Silver,False
1932 Winter Olympics,31,USA,Speed Skating,"5,000 metres, Men",977,Irving Jaffee,87432,1,Gold,False
1932 Winter Olympics,31,USA,Speed Skating,"1,500 metres, Men",971,Allan Potts,96552,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"1,500 metres, Men",971,Eddie Murphy,95648,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"1,500 metres, Men",971,Irving Jaffee,87432,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"5,000 metres, Men",977,Carl Springer,97740,6 h2 r1/2,,False
1932 Summer Olympics,10,GRE,Athletics,"Shot Put, Men",58052,Georgios Theodoratus,923141,DNS,,False
1932 Summer Olympics,10,GRE,Athletics,"Triple Jump, Men",58045,Nikolaos Papanikolaou,70823,13,,False
1932 Summer Olympics,10,GRE,Athletics,"Long Jump, Men",58038,Nikolaos Papanikolaou,70823,DNS,,False
1932 Summer Olympics,10,GRE,Athletics,"110 metres Hurdles, Men",57990,Vangelis Moiropoulos,70797,DNS,,False
1932 Summer Olympics,10,GRE,Athletics,"400 metres Hurdles, Men",58000,Christos Mantikas,70788,6 h2 r2/3,,False
1932 Summer Olympics,10,GRE,Athletics,"400 metres Hurdles, Men",58000,Vangelis Moiropoulos,70797,4 h3 r1/3,,False
1932 Summer Olympics,10,GRE,Athletics,"4 × 100 metres Relay, Men",58016,Angelos Lamprou,70777,4 h1 r1/2,,True
1932 Summer Olympics,10,GRE,Athletics,"4 × 100 metres Relay, Men",58016,Christos Mantikas,70788,4 h1 r1/2,,True
1932 Summer Olympics,10,GRE,Athletics,"4 × 100 metres Relay, Men",58016,Vangelis Moiropoulos,70797,4 h1 r1/2,,True
1932 Summer Olympics,10,GRE,Athletics,"4 × 100 metres Relay, Men",58016,Renos Fragkoudis,70727,4 h1 r1/2,,True
1932 Summer Olympics,10,GRE,Athletics,"4 × 100 metres Relay, Men",58016,Nikolaos Papanikolaou,70823,4 h1 r1/2,,True
1932 Summer Olympics,10,GRE,Athletics,"4 × 400 metres Relay, Men",58021,Renos Fragkoudis,70727,DNS,,True
1932 Summer Olympics,10,GRE,Athletics,"4 × 400 metres Relay, Men",58021,Angelos Lamprou,70777,DNS,,True
1932 Winter Olympics,31,USA,Speed Skating,"500 metres, Women",905023,Elizabeth DuBois,900741,2,,False
1932 Summer Olympics,10,GRE,Athletics,"4 × 400 metres Relay, Men",58021,Vangelis Moiropoulos,70797,DNS,,True
1932 Summer Olympics,10,GRE,Athletics,"50 kilometres Race Walk, Men",58015,John Moralis,70799,DNF,,False
1932 Summer Olympics,10,GRE,Athletics,"High Jump, Men",58026,Nikolaos Papanikolaou,70823,DNS,,False
1932 Summer Olympics,10,GRE,Athletics,"Pole Vault, Men",58031,Peter Clentzos,70716,7,,False
1932 Summer Olympics,10,GRE,Athletics,"400 metres, Men",57955,Vangelis Moiropoulos,70797,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"500 metres, Women",905023,Kit Klein,900748,3,,False
1932 Summer Olympics,10,BRA,Rowing,"Eights, Men",157918,Osório Pereira,35797,4 h1 r1/3,,True
1932 Winter Olympics,31,USA,Speed Skating,"500 metres, Women",905023,Helen Bina,900733,6,,False
1932 Summer Olympics,10,BRA,Swimming,"100 metres Backstroke, Men",4967,Benevenuto Nunes,45661,5 h2 r1/3,,False
1932 Summer Olympics,10,BRA,Swimming,"100 metres Backstroke, Men",4967,Jorge de Paula,45637,3 h3 r1/3,,False
1932 Summer Olympics,10,BRA,Swimming,"4 × 200 metres Freestyle Relay, Men",4988,Benevenuto Nunes,45661,7,,True
1932 Summer Olympics,10,BRA,Swimming,"4 × 200 metres Freestyle Relay, Men",4988,Manoel Villar,45681,7,,True
1932 Summer Olympics,10,BRA,Swimming,"4 × 200 metres Freestyle Relay, Men",4988,Isaac Moraes,45630,7,,True
1932 Summer Olympics,10,BRA,Swimming,"4 × 200 metres Freestyle Relay, Men",4988,Manoel Lourenço,45653,7,,True
1932 Summer Olympics,10,BRA,Swimming,"400 metres Freestyle, Men",4946,Fernando de Macedo,922035,DNS,,False
1932 Summer Olympics,10,BRA,Swimming,"100 metres Backstroke, Men",4967,Nilo Marques Medeiros,922036,DNS,,False
1932 Winter Olympics,31,USA,Speed Skating,"1,500 metres, Women",905033,Elizabeth DuBois,900741,4 h2 r1/2,,False
1932 Winter Olympics,31,USA,Speed Skating,"1,500 metres, Women",905033,Dorothy Franey,900743,5,,False
1932 Winter Olympics,31,USA,Speed Skating,"1,500 metres, Women",905033,Helen Bina,900733,3,,False
1932 Winter Olympics,31,USA,Speed Skating,"1,500 metres, Women",905033,Kit Klein,900748,1,,False
1932 Winter Olympics,31,USA,Ice Hockey,"Ice Hockey Exhibition, Men",905501,Donald Maxwell,900861,2,,True
1932 Winter Olympics,31,USA,Ice Hockey,"Ice Hockey Exhibition, Men",905501,Roman Sabiński,97062,2,,True
1932 Winter Olympics,31,USA,Ice Hockey,"Ice Hockey Exhibition, Men",905501,Paul Jacobs,900854,2,,True
1932 Winter Olympics,31,USA,Ice Hockey,"Ice Hockey Exhibition, Men",905501,Adam Kowalski,88583,2,,True
1932 Winter Olympics,31,USA,Speed Skating,"1,500 metres, Women",905033,Elsie Muller-McLave,900752,4 h1 r1/2,,False
1932 Winter Olympics,31,USA,Ice Hockey,"Ice Hockey Exhibition, Men",905501,Czesław Marchewczyk,92132,2,,True
1932 Summer Olympics,10,BRA,Swimming,"200 metres Breaststroke, Men",4977,Harry Forssell,45636,6 h1 r1/3,,False
1932 Summer Olympics,10,BRA,Swimming,"100 metres Backstroke, Women",5010,Maria Lenk,45590,AC h2 r1/2,,False
1932 Winter Olympics,31,USA,Cross Country Skiing,"50 kilometres, Men",1894,Olle Zetterstrom,99207,DNS,,False
1932 Winter Olympics,31,USA,Curling,"Curling, Men",905002,Harry Burt,900765,=4,,True
1932 Winter Olympics,31,USA,Curling,"Curling, Men",905002,Bob Pryde,900797,=4,,True
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Alfredo Di Blasio,2304949,DQ,,True
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Abrahão Saliture,35877,DQ,,True
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Jorge Pessoa,2304948,DQ,,True
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Pedro Theberge,53574,DQ,,True
1932 Summer Olympics,10,BRA,Swimming,"100 metres Freestyle, Women",4989,Maria Lenk,45590,5 h4 r1/3,,False
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Jefferson Souza,53557,DQ,,True
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Antônio Jacobina Filho,53545,DQ,,True
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Mario de Lorenzo,53542,DQ,,True
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Luiz da Silva,53538,DQ,,True
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Carlos Branco,35807,DQ,,True
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Salvador Amendola,53527,DQ,,True
1932 Summer Olympics,10,VEN,Art Competitions,"Painting, Paintings, Open",920035,Alberto Egea,921801,HC,,False
1932 Summer Olympics,10,BRA,Swimming,"200 metres Breaststroke, Women",5016,Maria Lenk,45590,4 h3 r1/2,,False
1932 Summer Olympics,10,BRA,Water Polo,"Water Polo, Men",38119,Adhemar Serpa,53546,DQ,,True
1932 Winter Olympics,31,USA,Speed Skating,"500 metres, Women",905023,Elsie Muller-McLave,900752,5,,False
1932 Winter Olympics,31,USA,Ice Hockey,"Ice Hockey Exhibition, Men",905501,Kazimierz Materski,95225,2,,True
1932 Winter Olympics,31,USA,Ice Hockey,"Ice Hockey Exhibition, Men",905501,Albert Mauer,95260,2,,True
1932 Summer Olympics,10,BRA,Rowing,"Eights, Men",157918,Olivério Popovitch,35867,4 h1 r1/3,,True
1932 Summer Olympics,10,BRA,Rowing,"Eights, Men",157918,Durval Lima,35801,4 h1 r1/3,,True
1932 Summer Olympics,10,BRA,Rowing,"Eights, Men",157918,Francisco Bricio,35804,4 h1 r1/3,,True
1932 Summer Olympics,10,BRA,Rowing,"Eights, Men",157918,Amaro da Cunha,35860,4 h1 r1/3,,True
