edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
2014 Winter Olympics,58,RUS,Cross Country Skiing,"Sprint, Men",350054,Nikita Kryukov,118820,13,,False
2014 Winter Olympics,58,RUS,Bobsleigh,"Two, Men",350033,Maksim Belugin,128312,DQ,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Nikita Zakharov,128318,13,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Pyotr Moiseyev,118702,13,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Nikolay Khrenkov,128810,13,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Maksim Mokrousov,128315,13,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Aleksandr Zubkov,100473,DQ,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Aleksey Negodaylo,128316,DQ,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Dmitry Trunenkov,118638,DQ,,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"Sprint, Men",350054,Aleksey Petukhov,118721,9,,False
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Aleksey Voyevoda,110641,DQ,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Aleksandr Kasyanov,128313,DQ,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Ilvir Khuzin,128314,DQ,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Maksim Belugin,128312,DQ,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Four, Men",350040,Aleksey Pushkaryov,128317,DQ,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Two, Women",350047,Olga Stulneva,107125,12,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Two, Women",350047,Nadezhda Sergeyeva,128310,16,,True
2014 Winter Olympics,58,RUS,Bobsleigh,"Two, Women",350047,Nadezhda Paleyeva,128309,16,,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"Sprint, Men",350054,Sergey Ustyugov,128329,5,,False
2014 Winter Olympics,58,RUS,Cross Country Skiing,"Sprint, Men",350054,Anton Gafarov,128327,12,,False
2014 Winter Olympics,58,RUS,Bobsleigh,"Two, Women",350047,Lyudmila Udobkina,128311,12,,True
2014 Winter Olympics,58,CHN,Curling,"Curling, Men",350096,Ba Dexin,127556,4,,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"15 kilometres, Men",350066,Dmitry Yaparov,128331,16,,False
2014 Winter Olympics,58,RUS,Figure Skating,"Ice Dancing, Mixed",350316,Nikita Katsalapov,128356,3,Bronze,True
2014 Winter Olympics,58,RUS,Figure Skating,"Ice Dancing, Mixed",350316,Yelena Ilinykh,128351,3,Bronze,True
2014 Winter Olympics,58,RUS,Figure Skating,"Pairs, Mixed",350313,Yury Larionov,119139,6,,True
2014 Winter Olympics,58,RUS,Figure Skating,"Pairs, Mixed",350313,Vera Bazarova,119134,6,,True
2014 Winter Olympics,58,RUS,Figure Skating,"Pairs, Mixed",350313,Fyodor Klimov,128357,2,Silver,True
2014 Winter Olympics,58,RUS,Figure Skating,"Pairs, Mixed",350313,Kseniya Stolbova,128355,2,Silver,True
2014 Winter Olympics,58,RUS,Figure Skating,"Pairs, Mixed",350313,Maksim Trankov,119095,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Pairs, Mixed",350313,Tatyana Volosozhar,109755,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Singles, Women",350310,Yuliya Lipnitskaya,128352,5,,False
2014 Winter Olympics,58,RUS,Figure Skating,"Singles, Women",350310,Adelina Sotnikova,128354,1,Gold,False
2014 Winter Olympics,58,RUS,Figure Skating,"Singles, Men",350307,Yevgeny Plyushchenko,101967,DNS,,False
2014 Winter Olympics,58,RUS,Curling,"Curling, Women",350152,Nkeiruka Yezekh,102021,9,,True
2014 Winter Olympics,58,RUS,Curling,"Curling, Women",350152,Yekaterina Galkina,110291,9,,True
2014 Winter Olympics,58,RUS,Curling,"Curling, Women",350152,Aleksandra Saitova,128332,9,,True
2014 Winter Olympics,58,RUS,Curling,"Curling, Women",350152,Margarita Fomina,118910,9,,True
2014 Winter Olympics,58,RUS,Curling,"Curling, Women",350152,Anna Sidorova,118874,9,,True
2014 Winter Olympics,58,RUS,Curling,"Curling, Men",350096,Aleksandr Kozyrev,128336,7,,True
2014 Winter Olympics,58,RUS,Figure Skating,"Ice Dancing, Mixed",350316,Yekaterina Bobrova,119137,5,,True
2014 Winter Olympics,58,RUS,Figure Skating,"Ice Dancing, Mixed",350316,Dmitry Solovyov,119073,5,,True
2014 Winter Olympics,58,RUS,Figure Skating,"Ice Dancing, Mixed",350316,Viktoriya Sinitsina,128353,16,,True
2014 Winter Olympics,58,RUS,Figure Skating,"Ice Dancing, Mixed",350316,Ruslan Zhiganshin,128358,16,,True
2014 Winter Olympics,58,ITA,Bobsleigh,"Four, Men",350040,Simone Bertazzo,110639,16,,True
2014 Winter Olympics,58,ITA,Bobsleigh,"Two, Men",350033,Simone Fontana,127922,12,,True
2014 Winter Olympics,58,ITA,Bobsleigh,"Two, Men",350033,Simone Bertazzo,110639,12,,True
2014 Winter Olympics,58,RUS,Freestyle Skiing,"Aerials, Men",350212,Pavel Krotov,128347,10,,False
2014 Winter Olympics,58,RUS,Freestyle Skiing,"Moguls, Men",350206,Sergey Volkov,119024,28,,False
2014 Winter Olympics,58,RUS,Freestyle Skiing,"Moguls, Men",350206,Andrey Volkov,118940,17,,False
2014 Winter Olympics,58,RUS,Freestyle Skiing,"Moguls, Men",350206,Aleksey Pavlenko,128350,16,,False
2014 Winter Olympics,58,RUS,Freestyle Skiing,"Moguls, Men",350206,Aleksandr Smyshlyayev,110338,3,Bronze,False
2014 Winter Olympics,58,RUS,Curling,"Curling, Men",350096,Pyotr Dron,128334,7,,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Fyodor Klimov,128357,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Dmitry Solovyov,119073,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Yevgeny Plyushchenko,101967,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Nikita Katsalapov,128356,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Tatyana Volosozhar,109755,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Kseniya Stolbova,128355,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Yuliya Lipnitskaya,128352,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Yelena Ilinykh,128351,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Yekaterina Bobrova,119137,1,Gold,True
2014 Winter Olympics,58,RUS,Figure Skating,"Team, Mixed",350319,Maksim Trankov,119095,1,Gold,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"15 kilometres, Men",350066,Aleksandr Bessmertnykh,128325,7,,False
2014 Winter Olympics,58,RUS,Curling,"Curling, Men",350096,Andrey Drozdov,128335,7,,True
2014 Winter Olympics,58,RUS,Curling,"Curling, Men",350096,Aleksey Stukalsky,128337,7,,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"Team Sprint, Men",350070,Nikita Kryukov,118820,2,Silver,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"Team Sprint, Men",350070,Maksim Vylegzhanin,118800,2,Silver,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"4 × 10 kilometres Relay, Men",350069,Maksim Vylegzhanin,118800,2,Silver,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"4 × 10 kilometres Relay, Men",350069,Aleksandr Legkov,109828,2,Silver,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"4 × 10 kilometres Relay, Men",350069,Aleksandr Bessmertnykh,128325,2,Silver,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"4 × 10 kilometres Relay, Men",350069,Dmitry Yaparov,128331,2,Silver,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"30 kilometres Skiathlon, Men",350068,Yevgeny Belov,128324,18,,False
2014 Winter Olympics,58,RUS,Cross Country Skiing,"30 kilometres Skiathlon, Men",350068,Aleksandr Legkov,109828,10,,False
2014 Winter Olympics,58,RUS,Cross Country Skiing,"30 kilometres Skiathlon, Men",350068,Ilya Chernousov,128326,5,,False
2014 Winter Olympics,58,RUS,Cross Country Skiing,"30 kilometres Skiathlon, Men",350068,Maksim Vylegzhanin,118800,4,,False
2014 Winter Olympics,58,RUS,Bobsleigh,"Two, Men",350033,Aleksandr Kasyanov,128313,DQ,,True
2014 Winter Olympics,58,RUS,Cross Country Skiing,"50 kilometres, Men",350067,Konstantin Glavatskikh,128328,38,,False
2014 Winter Olympics,58,RUS,Cross Country Skiing,"50 kilometres, Men",350067,Ilya Chernousov,128326,3,Bronze,False
