edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Miranda Ayim,122712,8,,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Carmelina Moscato,122760,3,Bronze,True
2012 Summer Olympics,54,CAN,Canoe Sprint,"Kayak Doubles, 200 metres, Men",307077,Ryan Cochrane,122724,7,,True
2012 Summer Olympics,54,CAN,Beach Volleyball,"Beach Volleyball, Men",306066,Josh Binstock,122721,=17,,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Erin McLeod,111150,3,Bronze,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Kaylyn Kyle,122759,3,Bronze,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Karina LeBlanc,113686,3,Bronze,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Kelly Parker,122761,3,Bronze,True
2012 Summer Olympics,54,CAN,Boxing,"Super-Heavyweight, Men",305353,Simon Kean,126478,=5,,False
2012 Summer Olympics,54,CAN,Boxing,"Middleweight, Women",305413,Mary Spencer,125434,=5,,False
2012 Summer Olympics,54,CAN,Canoe Slalom,"Kayak Singles, Slalom, Men",307006,Michael Tayler,126363,20,,False
2012 Summer Olympics,54,CAN,Canoe Sprint,"Kayak Singles, 200 metres, Men",307065,Mark de Jonge,122725,3,Bronze,False
2012 Summer Olympics,54,CAN,Canoe Sprint,"Kayak Singles, 1,000 metres, Men",307037,Adam Van Koeverden,105202,2,Silver,False
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Diana Matheson,111157,3,Bronze,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Sophie Schmidt,111155,3,Bronze,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Brittany Timko,111178,3,Bronze,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Lauren Sesselmann,122763,3,Bronze,True
2012 Summer Olympics,54,CAN,Beach Volleyball,"Beach Volleyball, Women",306000,Annie Martin,106839,=19,,True
2012 Summer Olympics,54,CAN,Beach Volleyball,"Beach Volleyball, Women",306000,Marie-Andree Lessard,122722,=19,,True
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Natalie Achonwa,124762,8,,True
2012 Summer Olympics,54,CAN,Boxing,"Welterweight, Men",305222,Custio Clayton,124763,=5,,False
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Lizanne Murphy,122713,8,,True
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Tamara Tatham,122719,8,,True
2012 Summer Olympics,54,CAN,Beach Volleyball,"Beach Volleyball, Men",306066,Martin Reader,124773,=17,,True
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Chelsea Aubry,122711,8,,True
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Kim Smith,122717,8,,True
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Michelle Plouffe,122716,8,,True
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Courtnay Pilypaitis,122715,8,,True
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Shona Thorburn,122720,8,,True
2012 Summer Olympics,54,CAN,Basketball,"Basketball, Women",303046,Alisha Tatham,122718,8,,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Melissa Tancredi,111160,3,Bronze,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Christine Sinclair,111159,3,Bronze,True
2012 Summer Olympics,54,CAN,Football,"Football, Women",312042,Desiree Scott,122762,3,Bronze,True
2012 Summer Olympics,54,CAN,Canoe Sprint,"Kayak Doubles, 200 metres, Men",307077,Hugues Fournel,122727,7,,True
2012 Summer Olympics,54,CAN,Rowing,"Eights, Women",319053,Lesley Thompson-Willie,36061,2,Silver,True
2012 Summer Olympics,54,CAN,Canoe Sprint,"Kayak Doubles, 1,000 metres, Men",307048,Hugues Fournel,122727,12,,True
2012 Summer Olympics,54,CAN,Cycling Track,"Team Pursuit, Women",308072,Jasmin Glaesser,122747,3,Bronze,True
2012 Summer Olympics,54,CAN,Cycling Track,"Omnium, Women",308089,Tara Whitten,122744,4,,False
2012 Summer Olympics,54,CAN,Diving,"Springboard, Men",309068,Alexandre Despatie,90550,11,,False
2012 Summer Olympics,54,CAN,Diving,"Springboard, Men",309068,François Imbeau-Dulac,122750,13,,False
2012 Summer Olympics,54,CAN,Diving,"Platform, Men",309102,Riley McCormick,116091,11,,False
2012 Summer Olympics,54,CAN,Rowing,"Lightweight Double Sculls, Men",319171,Doug Vandor,118147,14,,True
2012 Summer Olympics,54,NGR,Wrestling,"Light-Heavyweight, Freestyle, Men",332506,Andrew Dick,121507,18,,False
2012 Summer Olympics,54,BIH,Athletics,"Shot Put, Men",302004,Kemal Mešić,125178,21 r1/2,,False
2012 Summer Olympics,54,BER,Triathlon,"Olympic Distance, Men",327009,Tyler Butterfield,106515,34,,False
2012 Summer Olympics,54,BER,Swimming,"50 metres Freestyle, Men",322275,Roy-Allan Burch,115796,24,,False
2012 Summer Olympics,54,BER,Sailing,"Skiff, Men",320147,Zander Kirkland,120110,19,,True
