edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1972 Summer Olympics,18,FRG,Artistic Gymnastics,"Individual All-Around, Men",70339,Eberhard Gienger,30254,14,,False
1972 Summer Olympics,18,FRG,Archery,"Individual, Women",40556,Carla Nolpa,511,35,,False
1972 Summer Olympics,18,FRG,Artistic Gymnastics,"Individual All-Around, Men",70339,Günter Spies,30310,25,,False
1972 Summer Olympics,18,FRG,Archery,"Individual, Men",40541,Richard Krust,520,30,,False
1972 Summer Olympics,18,FRG,Archery,"Individual, Men",40541,Siegfried Ortmann,523,14,,False
1972 Summer Olympics,18,FRG,Artistic Gymnastics,"Individual All-Around, Men",70339,Bernd Effing,30243,=38 r1/2,,False
1972 Summer Olympics,18,FRG,Artistic Gymnastics,"Individual All-Around, Men",70339,Reinhard Ritter,30297,=44 r1/2,,False
1972 Summer Olympics,18,FRG,Artistic Gymnastics,"Individual All-Around, Men",70339,Walter Mössinger,30283,24,,False
1972 Summer Olympics,18,FRG,Archery,"Individual, Women",40556,Ursula Büschking,505,30,,False
1972 Summer Olympics,18,FRG,Volleyball,"Volleyball, Men",37145,Klaus Meetz,52382,11,,True
1972 Summer Olympics,18,CUB,Fencing,"Foil, Team, Women",99638,Margarita Rodríguez,20583,10,,True
1972 Summer Olympics,18,CUB,Fencing,"Foil, Team, Women",99638,Nereida Rodríguez,20581,10,,True
1972 Summer Olympics,18,CUB,Judo,"Lightweight, Men",15139,Héctor Rodríguez,34291,=5,,False
1972 Summer Olympics,18,CUB,Judo,"Middleweight, Men",15240,Isaac Azcuy,33439,=19,,False
1972 Summer Olympics,18,CUB,Judo,"Half-Heavyweight, Men",15299,José Ibáñez,33854,=13,,False
1972 Summer Olympics,18,CUB,Rowing,"Coxed Pairs, Men",158594,Lázaro Rivero,36430,4 h2 r2/4,,True
1972 Summer Olympics,18,CUB,Rowing,"Coxed Pairs, Men",158594,Teófilo López,36410,4 h2 r2/4,,True
1972 Summer Olympics,18,IRL,Athletics,"400 metres, Men",61050,Fanahan McSweeney,71566,5 h5 r1/4,,False
1972 Summer Olympics,18,FRG,Volleyball,"Volleyball, Men",37145,Klaus-Dieter Buschle,52378,11,,True
1972 Summer Olympics,18,FRG,Artistic Gymnastics,"Individual All-Around, Men",70339,Heinz Häussler,30261,=52 r1/2,,False
1972 Summer Olympics,18,FRG,Artistic Gymnastics,"Team All-Around, Men",70354,Eberhard Gienger,30254,5,,True
1972 Summer Olympics,18,FRG,Athletics,"200 metres, Men",61029,Manfred Ommer,70439,6 h1 r3/4,,False
1972 Summer Olympics,18,FRG,Artistic Gymnastics,"Team All-Around, Men",70354,Günter Spies,30310,5,,True
1972 Summer Olympics,18,FRG,Swimming,"4 × 100 metres Medley Relay, Men",6317,Walter Kusch,47859,11,,True
