edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Uneven Bars, Women",19009184,Yelena Gerasimova,146137,40 r1/2,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Uneven Bars, Women",19009184,Liliya Akhaimova,146134,49 r1/2,,False
2020 Summer Olympics,61,AUS,Tennis,"Singles, Men",19004600,Max Purcell,147643,=17,,False
2020 Summer Olympics,61,AUS,Tennis,"Singles, Men",19004600,Luke Saville,140844,=33,,False
2020 Summer Olympics,61,AUS,Tennis,"Doubles, Men",19004671,John Millman,132561,=17,,True
2020 Summer Olympics,61,AUS,Tennis,"Doubles, Men",19004671,Luke Saville,140844,=17,,True
2020 Summer Olympics,61,ROC,Athletics,"110 metres Hurdles, Men",19000438,Sergey Shubenkov,120698,DNS,,False
2020 Summer Olympics,61,AUS,Tennis,"Doubles, Men",19004671,John Peers,132562,=17,,True
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Balance Beam, Women",19009187,Angelina Melnikova,131577,17 r1/2,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Uneven Bars, Women",19009184,Angelina Melnikova,131577,8,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Horse Vault, Women",19009177,Liliya Akhaimova,146134,6,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Horse Vault, Women",19009177,Angelina Melnikova,131577,5,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Floor Exercise, Women",19009174,Anastasiya Ilyankova,146133,DNS,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Floor Exercise, Women",19009174,Yelena Gerasimova,146137,=60 r1/2,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Floor Exercise, Women",19009174,Vladislava Urazova,146136,10 r1/2,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Floor Exercise, Women",19009174,Viktoriya Listunova,146135,8,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Floor Exercise, Women",19009174,Angelina Melnikova,131577,=3,Bronze,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Balance Beam, Women",19009187,Vladislava Urazova,146136,8,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Balance Beam, Women",19009187,Viktoriya Listunova,146135,13 r1/2,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Uneven Bars, Women",19009184,Anastasiya Ilyankova,146133,2,Silver,False
2020 Summer Olympics,61,ROC,Athletics,"20 kilometres Race Walk, Men",19000480,Vasily Mizinov,146214,DQ,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Fours, 500 metres, Women",19016264,Nataliya Podolskaya,120362,12,,True
2020 Summer Olympics,61,AUS,Taekwondo,"Featherweight, Women",19004430,Stacey Hymer,140700,=11,,False
2020 Summer Olympics,61,ROC,Canoe Slalom,"Kayak Singles, Slalom, Women",19006326,Alsu Minazova,146112,17,,False
2020 Summer Olympics,61,ROC,Canoe Slalom,"Canadian Singles, Slalom, Men",19006320,Pavel Eygel,135761,18,,False
2020 Summer Olympics,61,ROC,Canoe Slalom,"Kayak Singles, Slalom, Men",19006314,Pavel Eygel,135761,20,,False
2020 Summer Olympics,61,ROC,Boxing,"Welterweight, Women",19005990,Saadat Dalgatova,146108,=17,,False
2020 Summer Olympics,61,ROC,Boxing,"Middleweight, Women",19006027,Zemfira Magomedaliyeva,146110,=3,Bronze,False
2020 Summer Olympics,61,ROC,Boxing,"Featherweight, Women",19005916,Lyudmila Vorontsova,146107,=17,,False
2020 Summer Olympics,61,ROC,Boxing,"Flyweight, Women",19005879,Svetlana Soluyanova,146109,=17,,False
2020 Summer Olympics,61,ROC,Canoe Slalom,"Canadian Singles, Slalom, Women",19006332,Alsu Minazova,146112,14,,False
2020 Summer Olympics,61,ROC,Boxing,"Super-Heavyweight, Men",19005859,Ivan Veryasov,146227,=5,,False
2020 Summer Olympics,61,ROC,Boxing,"Light-Heavyweight, Men",19005785,Imam Khatayev,146226,=3,Bronze,False
2020 Summer Olympics,61,ROC,Boxing,"Middleweight, Men",19005748,Gleb Bakshi,146225,=3,Bronze,False
2020 Summer Olympics,61,ROC,Boxing,"Welterweight, Men",19005711,Andrey Zamkovoy,120437,=3,Bronze,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Fours, 500 metres, Women",19016264,Anastasiya Dolgova,146113,12,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Fours, 500 metres, Women",19016264,Kira Stepanova,136536,12,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Fours, 500 metres, Women",19016264,Svetlana Chernigovskaya,146116,12,,True
2020 Summer Olympics,61,ROC,Boxing,"Lightweight, Men",19005674,Gabil Mamedov,146224,=5,,False
2020 Summer Olympics,61,ROC,Boxing,"Heavyweight, Men",19005822,Muslim Gadzhimagomedov,146228,2,Silver,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Singles, 200 metres, Men",19016100,Yevgeny Lukantsov,135759,12,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Singles, 200 metres, Men",19016100,Oleg Gusev,146233,18,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Singles, 1,000 metres, Men",19016119,Maksim Spesivtsev,146232,13,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Doubles, 500 metres, Women",19016245,Varvara Baranova,146117,15,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Doubles, 500 metres, Women",19016245,Kira Stepanova,136536,15,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Singles, 500 metres, Women",19016226,Kira Stepanova,136536,32,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Singles, 500 metres, Women",19016226,Svetlana Chernigovskaya,146116,27,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Singles, 200 metres, Women",19016207,Nataliya Podolskaya,120362,20,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Singles, 200 metres, Women",19016207,Svetlana Chernigovskaya,146116,11,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",19016188,Vladislav Chebotar,146234,9,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",19016188,Viktor Melantyev,116514,9,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Canadian Singles, 1,000 metres, Men",19016169,Vladislav Chebotar,146234,23,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Canadian Singles, 1,000 metres, Men",19016169,Viktor Melantyev,116514,19,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Fours, 500 metres, Men",19016157,Maksim Spesivtsev,146232,4,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Fours, 500 metres, Men",19016157,Roman Anoshkin,135762,4,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Fours, 500 metres, Men",19016157,Aleksandr Sergeyev,146230,4,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Fours, 500 metres, Men",19016157,Artyom Kuzakhmetov,146231,4,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Doubles, 1,000 metres, Men",19016138,Maksim Spesivtsev,146232,9,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Doubles, 1,000 metres, Men",19016138,Roman Anoshkin,135762,9,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Kayak Singles, 1,000 metres, Men",19016119,Roman Anoshkin,135762,17,,False
2020 Summer Olympics,61,ROC,Boxing,"Featherweight, Men",19005637,Albert Batyrgaziyev,146223,1,Gold,False
2020 Summer Olympics,61,ROC,Athletics,"High Jump, Men",19000482,Mikhail Akimenko,146212,6,,False
2020 Summer Olympics,61,ROC,Beach Volleyball,"Beach Volleyball, Women",19001777,Svetlana Kholomina,146111,=9,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Canadian Singles, 200 metres, Women",19016276,Olesya Romasenko,146115,7,,False
2020 Summer Olympics,61,AUS,Table Tennis,"Singles, Men",19003870,David Powell,132569,=33,,False
2020 Summer Olympics,61,AUS,Table Tennis,"Singles, Men",19003870,Chris Yan,132571,=49,,False
2020 Summer Olympics,61,AUS,Table Tennis,"Team, Men",19003949,Heming Hu,132570,=9,,True
2020 Summer Olympics,61,AUS,Table Tennis,"Team, Men",19003949,Chris Yan,132571,=9,,True
2020 Summer Olympics,61,AUS,Table Tennis,"Team, Men",19003949,David Powell,132569,=9,,True
2020 Summer Olympics,61,AUS,Table Tennis,"Singles, Women",19004030,Jian-Fang Lay,93938,=17,,False
2020 Summer Olympics,61,AUS,Table Tennis,"Singles, Women",19004030,Michelle Bromley,140703,=49,,False
2020 Summer Olympics,61,AUS,Swimming,"4 × 100 metres Medley Relay, Mixed",19000331,Bronte Campbell,126183,3,Bronze,True
2020 Summer Olympics,61,AUS,Table Tennis,"Team, Women",19004109,Michelle Bromley,140703,=9,,True
2020 Summer Olympics,61,AUS,Table Tennis,"Team, Women",19004109,Melissa Tapper,129082,=9,,True
2020 Summer Olympics,61,ROC,Cycling BMX Racing,"BMX, Men",19001870,Yevgeny Kleshchenko,146222,23,,False
2020 Summer Olympics,61,ROC,Cycling BMX Racing,"BMX, Women",19001895,Nataliya Afremova,146104,10,,False
2020 Summer Olympics,61,AUS,Table Tennis,"Doubles, Mixed",19004188,Heming Hu,132570,=9,,True
2020 Summer Olympics,61,AUS,Table Tennis,"Doubles, Mixed",19004188,Melissa Tapper,129082,=9,,True
2020 Summer Olympics,61,AUS,Taekwondo,"Flyweight, Men",19004300,Safwan Khalil,126889,=11,,False
2020 Summer Olympics,61,AUS,Taekwondo,"Welterweight, Men",19004352,Jack Marton,140845,=11,,False
2020 Summer Olympics,61,AUS,Table Tennis,"Team, Women",19004109,Jian-Fang Lay,93938,=9,,True
2020 Summer Olympics,61,AUS,Swimming,"4 × 100 metres Medley Relay, Mixed",19000331,Brianna Throssell,129059,3,Bronze,True
2020 Summer Olympics,61,ROC,Athletics,"High Jump, Men",19000482,Ilya Ivanyuk,146211,9,,False
2020 Summer Olympics,61,ROC,Athletics,"Hammer Throw, Men",19000560,Valery Pronkin,146213,8,,False
2020 Summer Olympics,61,ROC,Beach Volleyball,"Beach Volleyball, Men",19001710,Ilya Leshukov,146229,=5,,True
2020 Summer Olympics,61,ROC,Beach Volleyball,"Beach Volleyball, Men",19001710,Oleg Stoyanovsky,2104233,2,Silver,True
2020 Summer Olympics,61,ROC,Beach Volleyball,"Beach Volleyball, Men",19001710,Vyacheslav Krasilnikov,135758,2,Silver,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Canadian Singles, 200 metres, Women",19016276,Irina Andreyeva,146114,15,,False
2020 Summer Olympics,61,ROC,Canoe Sprint,"Canadian Doubles, 500 metres, Women",19016295,Irina Andreyeva,146114,8,,True
2020 Summer Olympics,61,ROC,Canoe Sprint,"Canadian Doubles, 500 metres, Women",19016295,Olesya Romasenko,146115,8,,True
2020 Summer Olympics,61,ROC,Cycling BMX Freestyle,"Park, Men",18000080,Irek Rizayev,146221,6,,False
2020 Summer Olympics,61,ROC,Cycling BMX Freestyle,"Park, Women",18000087,Yelizaveta Posadskikh,146106,9,,False
2020 Summer Olympics,61,ROC,Badminton,"Singles, Women",19005318,Yevgeniya Kosetskaya,146099,=15,,False
2020 Summer Olympics,61,ROC,Badminton,"Doubles, Men",19005277,Ivan Sozonov,120386,=9,,True
2020 Summer Olympics,61,ROC,Badminton,"Doubles, Men",19005277,Vladimir Ivanov,120383,=9,,True
2020 Summer Olympics,61,ROC,Badminton,"Singles, Men",19005200,Sergey Sirant,146215,=15,,False
2020 Summer Olympics,61,ROC,Athletics,"Long Jump, Women",19000795,Darya Klishina,131561,AC r1/2,,False
2020 Summer Olympics,61,ROC,Athletics,"Pole Vault, Women",19000790,Anzhelika Sidorova,146096,2,Silver,False
2020 Summer Olympics,61,ROC,Athletics,"High Jump, Women",19000785,Mariya Lasitskene,146098,1,Gold,False
2020 Summer Olympics,61,ROC,Athletics,"20 kilometres Race Walk, Women",19000784,Elvira Khasanova,146097,16,,False
2020 Summer Olympics,61,ROC,Athletics,"Decathlon, Men",19000594,Ilya Shkurenyov,120554,8,,False
2020 Summer Olympics,61,ROC,Beach Volleyball,"Beach Volleyball, Women",19001777,Nadezhda Makroguzova,2102422,=9,,True
2020 Summer Olympics,61,ROC,Beach Volleyball,"Beach Volleyball, Men",19001710,Konstantin Semyonov,120338,=5,,True
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Parallel Bars, Men",19009140,Artur Dalaloyan,146248,12 r1/2,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Team All-Around, Women",19009163,Angelina Melnikova,131577,1,Gold,True
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Individual All-Around, Men",19009100,Nikita Nagorny,135778,3,Bronze,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Individual All-Around, Men",19009100,Artur Dalaloyan,146248,6,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Individual All-Around, Men",19009100,David Belyavsky,120451,10 r1/2,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Individual All-Around, Men",19009100,Aleksandr Kartsev,146247,29 r1/2,,False
2020 Summer Olympics,61,ROC,Artistic Gymnastics,"Individual All-Around, Men",19009100,Denis Ablyazin,120449,AC r1/2,,False
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Atonye Nyingifa,145616,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Oderah Chidom,145621,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Ezinne Kalu,145619,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Victoria Macaulay,147677,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Erinma Ogwumike,145618,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Ify Ibekwe,145620,11,,True
2020 Summer Olympics,61,MGL,Boxing,"Middleweight, Women",19006027,Mönkhbatyn Myagmarjargal,145344,=9,,False
2020 Summer Olympics,61,MGL,Judo,"Extra-Lightweight, Men",18000920,Dashdavaagiin Amartüvshin,145358,=17,,False
2020 Summer Olympics,61,MGL,Judo,"Half-Lightweight, Men",18000962,Yondonperenlein Baskhüü,145361,=7,,False
2020 Summer Olympics,61,MGL,Judo,"Lightweight, Men",18001004,Tsend-Ochiryn Tsogtbaatar,135183,=3,Bronze,False
2020 Summer Olympics,61,MGL,Judo,"Half-Middleweight, Men",18001046,Saeid Mollaei,134476,2,Silver,False
2020 Summer Olympics,61,MGL,Judo,"Middleweight, Men",18001088,Gantulgyn Altanbagana,145359,=17,,False
2020 Summer Olympics,61,MGL,Judo,"Half-Heavyweight, Men",18001130,Lkhagvasürengiin Otgonbaatar,135181,=9,,False
2020 Summer Olympics,61,MGL,Judo,"Heavyweight, Men",18001172,Ölziibayaryn Düürenbayar,145360,=17,,False
2020 Summer Olympics,61,NGR,Canoe Sprint,"Canadian Singles, 200 metres, Women",19016276,Ayomide Bello,2505639,19,,False
2020 Summer Olympics,61,NGR,Rowing,"Single Sculls, Women",19008504,Esther Toko,145625,30,,False
2020 Summer Olympics,61,NGR,Swimming,"100 metres Freestyle, Women",19000181,Abiola Ogunbanwo,145626,48,,False
2020 Summer Olympics,61,NGR,Table Tennis,"Singles, Men",19003870,Quadri Aruna,121599,=17,,False
2020 Summer Olympics,61,NGR,Table Tennis,"Singles, Men",19003870,Olajide Omotayo,145651,=49,,False
2020 Summer Olympics,61,NGR,Table Tennis,"Singles, Women",19004030,Offiong Edem,107485,=33,,False
2020 Summer Olympics,61,NGR,Table Tennis,"Singles, Women",19004030,Funke Oshonaike,1014,=65,,False
2020 Summer Olympics,61,NGR,Taekwondo,"Welterweight, Women",19004456,Elizabeth Anyanacho,145627,=11,,False
2020 Summer Olympics,61,ROC,Archery,"Team, Mixed",18000470,Kseniya Perova,120352,=9,,True
2020 Summer Olympics,61,NGR,Wrestling,"Light-Heavyweight, Freestyle, Men",19009561,Ekerekeme Agiomor,145653,13,,False
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Adaora Elonu,145614,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Aisha Mohamed,103115,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Men",19001250,Josh Okogie,145642,10,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Men",19001250,Gabe Vincent,145644,10,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Men",19001250,Jordan Nwora,145641,10,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Men",19001250,Ike Nwamu,147669,10,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Men",19001250,Precious Achiuwa,145647,10,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Amy Okonkwo,145615,11,,True
2020 Summer Olympics,61,MGL,Wrestling,"Light-Heavyweight, Freestyle, Women",19009764,Soronzonboldyn Battsetseg,123840,=5,,False
2020 Summer Olympics,61,MGL,Wrestling,"Middleweight, Freestyle, Women",19009735,Khürelkhüü Bolortuyaa,145354,10,,False
2020 Summer Olympics,61,MGL,Wrestling,"Lightweight, Freestyle, Women",19009706,Boldsaikhany Khongorzul,145353,=5,,False
2020 Summer Olympics,61,MGL,Wrestling,"Featherweight, Freestyle, Women",19009677,Bat Ochiryn Bolortuyaa,145352,=3,Bronze,False
2020 Summer Olympics,61,MGL,Wrestling,"Flyweight, Freestyle, Women",19009648,Tsogt-Ochiryn Namuuntsetseg,145356,=5,,False
2020 Summer Olympics,61,MGL,Wrestling,"Super-Heavyweight, Freestyle, Men",19009619,Mönkhtöriin Lkhagvagerel,145355,=5,,False
2020 Summer Olympics,61,MGL,Wrestling,"Welterweight, Freestyle, Men",19009503,Tömör-Ochiryn Tulga,145365,9,,False
2020 Summer Olympics,61,MGL,Wrestling,"Featherweight, Freestyle, Men",19009474,Erdenebatyn Bekhbayar,135188,9,,False
2020 Summer Olympics,61,MGL,Weightlifting,"Super-Heavyweight, Women",19002137,Erdenebat Bilegsaikhany,145351,13,,False
2020 Summer Olympics,61,MGL,Weightlifting,"Heavyweight, Women",19002128,Mönkhjantsangiin Ankhtsetseg,131082,4,,False
2020 Summer Olympics,61,MGL,Table Tennis,"Singles, Women",19004030,Batmönkh Bolor-Erdene,145350,=49,,False
2020 Summer Olympics,61,MGL,Table Tennis,"Singles, Men",19003870,Enkhbat Lkhagvasüren,145364,64,,False
2020 Summer Olympics,61,MGL,Swimming,"50 metres Freestyle, Women",19000164,Batbayar Enkhkhüslen,145349,51,,False
2020 Summer Olympics,61,MGL,Swimming,"50 metres Freestyle, Men",19000000,Myagmar Delgerkhüü,145363,48,,False
2020 Summer Olympics,61,MGL,Shooting,"Air Pistol, 10 metres, Team, Mixed",18000766,Enkhtaivany Davaakhüü,145362,13,,True
2020 Summer Olympics,61,MGL,Shooting,"Air Pistol, 10 metres, Team, Mixed",18000766,Tsolmonbaataryn Anudari,145348,13,,True
2020 Summer Olympics,61,MGL,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",18000754,Oyuunbat Yesügen,145347,27,,False
2020 Summer Olympics,61,MGL,Shooting,"Air Rifle, 10 metres, Women",18000751,Oyuunbat Yesügen,145347,25,,False
2020 Summer Olympics,61,MGL,Shooting,"Sporting Pistol, 25 metres, Women",18000746,Tsolmonbaataryn Anudari,145348,34,,False
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Pallas Kunaiyi-Akpanah,145622,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Elizabeth Balogun,147676,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Women",19001285,Promise Amukamara,145623,11,,True
2020 Summer Olympics,61,NGR,Basketball,"Basketball, Men",19001250,Jahlil Okafor,145640,10,,True
2020 Summer Olympics,61,NGR,Wrestling,"Flyweight, Freestyle, Women",19009648,Adijat Avorshai Idris,145652,15,,False
2020 Summer Olympics,61,NGR,Wrestling,"Middleweight, Freestyle, Women",19009735,Aminat Adeniyi,131234,16,,False
2020 Summer Olympics,61,MDA,Canoe Sprint,"Canadian Doubles, 500 metres, Women",19016295,Daniela Cociu,145211,7,,True
2020 Summer Olympics,61,MDA,Canoe Sprint,"Canadian Doubles, 500 metres, Women",19016295,Maria Olărașu,145212,7,,True
2020 Summer Olympics,61,MDA,Judo,"Half-Lightweight, Men",18000962,Denis Vieru,145217,=9,,False
2020 Summer Olympics,61,MDA,Judo,"Lightweight, Men",18001004,Victor Sterpu,145218,=9,,False
2020 Summer Olympics,61,MDA,Shooting,"Air Pistol, 10 metres, Women",18000743,Anna Dulce,145213,48,,False
2020 Summer Olympics,61,MDA,Swimming,"200 metres Freestyle, Men",19000028,Alexei Sancov,135102,26,,False
2020 Summer Olympics,61,MDA,Swimming,"200 metres Butterfly, Men",19000129,Alexei Sancov,135102,26,,False
2020 Summer Olympics,61,MDA,Swimming,"100 metres Backstroke, Women",19000238,Tatiana Salcuțan,2505506,28,,False
2020 Summer Olympics,61,MDA,Swimming,"200 metres Backstroke, Women",19000250,Tatiana Salcuțan,2505506,11,,False
2020 Summer Olympics,61,MDA,Weightlifting,"Middleweight, Men",19002038,Marin Robu,1700439,8,,False
2020 Summer Olympics,61,MDA,Weightlifting,"Heavyweight, Women",19002128,Elena Cîlcic,145214,8,,False
2020 Summer Olympics,61,MDA,Wrestling,"Featherweight, Greco-Roman, Men",19009300,Victor Ciobanu,145219,=5,,False
2020 Summer Olympics,61,MDA,Wrestling,"Lightweight, Freestyle, Women",19009706,Anastasia Nichita,145215,7,,False
2020 Summer Olympics,61,MGL,Judo,"Team, Mixed",18000780,Lkhagvasürengiin Sosorbaram,2505562,=7,,True
2020 Summer Olympics,61,MGL,Judo,"Team, Mixed",18000780,Lkhagvasürengiin Otgonbaatar,135181,=7,,True
2020 Summer Olympics,61,MGL,Judo,"Team, Mixed",18000780,Otgon Mönkhtsetseg,145346,=7,,True
2020 Summer Olympics,61,MGL,Judo,"Team, Mixed",18000780,Saeid Mollaei,134476,=7,,True
2020 Summer Olympics,61,MGL,Judo,"Team, Mixed",18000780,Gantulgyn Altanbagana,145359,=7,,True
2020 Summer Olympics,61,MGL,Judo,"Team, Mixed",18000780,Bold Gankhaich,145345,=7,,True
2020 Summer Olympics,61,MGL,Judo,"Team, Mixed",18000780,Tsend-Ochiryn Tsogtbaatar,135183,=7,,True
2020 Summer Olympics,61,MGL,Judo,"Team, Mixed",18000780,Dorjsürengiin Sumyaa,123511,=7,,True
2020 Summer Olympics,61,MGL,Judo,"Team, Mixed",18000780,Ölziibayaryn Düürenbayar,145360,=7,,True
2020 Summer Olympics,61,MGL,Judo,"Half-Heavyweight, Women",18001424,Otgon Mönkhtsetseg,145346,=17,,False
2020 Summer Olympics,61,MGL,Judo,"Half-Middleweight, Women",18001340,Bold Gankhaich,145345,=9,,False
2020 Summer Olympics,61,MGL,Judo,"Lightweight, Women",18001298,Dorjsürengiin Sumyaa,123511,=17,,False
2020 Summer Olympics,61,MGL,Judo,"Half-Lightweight, Women",18001256,Lkhagvasürengiin Sosorbaram,2505562,=9,,False
2020 Summer Olympics,61,MGL,Judo,"Extra-Lightweight, Women",18001214,Mönkhbatyn Urantsetseg,123513,=3,Bronze,False
2020 Summer Olympics,61,MDA,Canoe Sprint,"Canadian Singles, 200 metres, Women",19016276,Maria Olărașu,145212,28,,False
2020 Summer Olympics,61,NGR,Wrestling,"Lightweight, Freestyle, Women",19009706,Odunayo Adekuoroye,131237,13,,False
2020 Summer Olympics,61,MDA,Canoe Sprint,"Canadian Singles, 200 metres, Women",19016276,Daniela Cociu,145211,24,,False
2020 Summer Olympics,61,MDA,Athletics,"Hammer Throw, Women",19000863,Zalina Petrivskaya,115109,17 r1/2,,False
2020 Summer Olympics,61,NGR,Wrestling,"Light-Heavyweight, Freestyle, Women",19009764,Blessing Oborududu,121524,2,Silver,False
2020 Summer Olympics,61,MGL,Shooting,"Sporting Pistol, 25 metres, Women",18000746,Otryadyn Gündegmaa,43353,26,,False
2020 Summer Olympics,61,MGL,Shooting,"Air Pistol, 10 metres, Women",18000743,Otryadyn Gündegmaa,43353,30,,False
2020 Summer Olympics,61,MGL,Shooting,"Air Pistol, 10 metres, Women",18000743,Tsolmonbaataryn Anudari,145348,9,,False
2020 Summer Olympics,61,PAK,Athletics,"Javelin Throw, Men",19000577,Arshad Nadeem,145843,5,,False
2020 Summer Olympics,61,PAK,Athletics,"200 metres, Women",19000682,Najma Parveen,131335,7 h2 r1/3,,False
2020 Summer Olympics,61,PAK,Badminton,"Singles, Women",19005318,Mahoor Shahzad,145841,=15,,False
2020 Summer Olympics,61,PAK,Judo,"Half-Heavyweight, Men",18001130,Shah Hussain Shah,135421,=17,,False
2020 Summer Olympics,61,PAK,Shooting,"Air Pistol, 10 metres, Men",18000720,Gulfam Joseph,145844,9,,False
