edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1908 Summer Olympics,5,GBR,Shooting,"Small-Bore Rifle, 50 and 100 yards, Team, Men",51552,William Pimm,42401,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"6 metres, Open",9217,Thomas McMeekin,62972,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"6 metres, Open",9217,Charles Crichton,61695,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"6 metres, Open",9217,John Leuchars,62763,4,,True
1908 Summer Olympics,5,GBR,Sailing,"6 metres, Open",9217,Wilfrid Leuchars,62764,4,,True
1908 Summer Olympics,5,GBR,Sailing,"6 metres, Open",9217,Frank Smith,63698,4,,True
1908 Summer Olympics,5,GBR,Sailing,"7 metres, Open",9222,Charles Rivett-Carnac,63465,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"7 metres, Open",9222,Richard Dixon,61852,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"7 metres, Open",9222,Norman Bingley,61363,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"7 metres, Open",9222,Frances Rivett-Carnac,61038,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,Blair Cochrane,61639,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,Arthur Wood,64187,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,Henry Sutton,63820,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,John Rhodes,63441,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,Charles Campbell,61537,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,Philip Hunloke,62415,3,Bronze,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,Collingwood Hughes,62406,3,Bronze,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,Frederick Hughes,62407,3,Bronze,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,George Ratsey,63407,3,Bronze,True
1908 Summer Olympics,5,GBR,Sailing,"8 metres, Open",9225,William Ward,64102,3,Bronze,True
1908 Summer Olympics,5,GBR,Sailing,"12 metres, Open",9230,Thomas Glen-Coats,62147,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"12 metres, Open",9230,Arthur Downes,61868,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"12 metres, Open",9230,Henry Downes,61869,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"6 metres, Open",9217,Gilbert Laws,62730,1,Gold,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Albert Bridgeman,1202220,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Barrie Bennetts,1202190,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Arthur Wilson,42444,2,Silver,True
1908 Summer Olympics,5,GBR,Rowing,"Eights, Men",157561,John Burn,37240,=3,Bronze,True
1908 Summer Olympics,5,GBR,Rowing,"Eights, Men",157561,Douglas Stuart,37479,=3,Bronze,True
1908 Summer Olympics,5,GBR,Rowing,"Eights, Men",157561,Richard Boyle,37229,=3,Bronze,True
1908 Summer Olympics,5,GBR,Rowing,"Eights, Men",157561,Eric Fairbairn,37296,=3,Bronze,True
1908 Summer Olympics,5,GBR,Rowing,"Eights, Men",157561,Richard Kindersley,2302141,=3,Bronze,True
1908 Summer Olympics,5,GBR,Rowing,"Eights, Men",157561,Bertie Scott,2302145,=3,Bronze,True
1908 Summer Olympics,5,GBR,Rowing,"Eights, Men",157561,Gordon Thomson,37488,=3,Bronze,True
1908 Summer Olympics,5,GBR,Rowing,"Eights, Men",157561,Philip Verdon,37494,=3,Bronze,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,James Davey,17998,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Frederick Dean,17999,2,Silver,True
1908 Summer Olympics,5,GBR,Sailing,"12 metres, Open",9230,John Buchanan,61484,1,Gold,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Edward Jackett,18002,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Eddie Jones,18004,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Jimmy Jose,18005,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Arthur Lawry,18006,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Charlie Marshall,18009,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Bert Solomon,18013,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Barney Solomon,18012,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Nicholas Tregurtha,18015,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Joe Trevaskis,18016,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Thomas Wedge,18018,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Thomas Willcocks,18021,2,Silver,True
1908 Summer Olympics,5,GBR,Rugby,"Rugby, Men",31505,Dick Jackett,18003,2,Silver,True
1908 Summer Olympics,5,GBR,Sailing,"12 metres, Open",9230,David Dunlop,61890,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"12 metres, Open",9230,John Mackenzie,62862,1,Gold,True
1908 Summer Olympics,5,GBR,Sailing,"12 metres, Open",9230,Gerald Tait,63846,1,Gold,True
1908 Summer Olympics,5,GBR,Shooting,"Free Pistol, 50 yards, Team, Men",51555,Henry Lynch-Staunton,42361,3,Bronze,True
1908 Summer Olympics,5,GBR,Shooting,"Free Pistol, 50 yards, Team, Men",51555,William Ellicott,42308,3,Bronze,True
