edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1906  Intercalated Games,4,CRT,Athletics,"Marathon, Men",56213,Christos Manarolakis,79666,DNF,,False
1906  Intercalated Games,4,CRT,Shooting,"Military Rifle, Kneeling Or Standing, 300 metres, Men",51524,Nikolaos Malintretos,79665,35,,False
1906  Intercalated Games,4,CRT,Athletics,"Javelin Throw, Freestyle, Men",56253,Epaminonas Anezakis,79636,AC,,False
1906  Intercalated Games,4,CRT,Athletics,"Discus Throw, Greek Style, Men",56249,Epaminonas Anezakis,79636,AC,,False
1906  Intercalated Games,4,CRT,Athletics,"Discus Throw, Men",56246,Epaminonas Anezakis,79636,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"Shot Put, Men",56245,Epaminonas Anezakis,79636,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"Standing Long Jump, Men",56233,Epaminonas Anezakis,79636,29,,False
1906  Intercalated Games,4,CRT,Athletics,"Standing High Jump, Men",56224,Epaminonas Anezakis,79636,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"High Jump, Men",56223,Epaminonas Anezakis,79636,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"Marathon, Men",56213,Evangelos Volanakis,79698,DNF,,False
1906  Intercalated Games,4,CRT,Athletics,"800 metres, Men",56200,Michail Giannarakis,79699,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"400 metres, Men",56190,Evangelos Volanakis,79698,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"1,500 metres, Men",56207,Michail Giannarakis,79699,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"5 miles, Men",56212,Evangelos Volanakis,79698,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"5 miles, Men",56212,Michail Giannarakis,79699,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"1,500 metres, Men",56207,Evangelos Volanakis,79698,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"Marathon, Men",56213,V. Boulakakis,79638,DNF,,False
1906  Intercalated Games,4,CRT,Athletics,"Marathon, Men",56213,Christos Ferarolakis,79647,DNF,,False
1906  Intercalated Games,4,CRT,Athletics,"Marathon, Men",56213,M. Mantakas,79667,DNF,,False
1906  Intercalated Games,4,CRT,Athletics,"Marathon, Men",56213,Michail Giannarakis,79699,DNF,,False
1906  Intercalated Games,4,CRT,Athletics,"Marathon, Men",56213,Nikolaos Malintretos,79665,DNF,,False
1906  Intercalated Games,4,CRT,Athletics,"400 metres, Men",56190,Michail Giannarakis,79699,DNS,,False
1906  Intercalated Games,4,CRT,Athletics,"800 metres, Men",56200,Evangelos Volanakis,79698,DNS,,False
