edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1896 Summer Olympics,1,GER,Athletics,"1,500 metres, Men",56016,Carl Galle,70238,4,,False
1896 Summer Olympics,1,GRE,Swimming,"100 metres Freestyle For Sailors, Men",4403,N. Stournaras,922181,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"100 metres Freestyle For Sailors, Men",4403,D. Santanis,922180,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"100 metres Freestyle For Sailors, Men",4403,K. Salouros,922179,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"100 metres Freestyle For Sailors, Men",4403,P. Michalopoulos,922170,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"100 metres Freestyle For Sailors, Men",4403,K. Kourkoulas,922161,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"100 metres Freestyle For Sailors, Men",4403,Nik. Kourakos,922160,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"100 metres Freestyle For Sailors, Men",4403,Dimitrios Drivas,47974,3,Bronze,False
1896 Summer Olympics,1,GRE,Tennis,"Singles, Men",44000,Demetrius Casdagli,178,2,Silver,False
1896 Summer Olympics,1,GRE,Swimming,"100 metres Freestyle For Sailors, Men",4403,Spyros Chazapis,47981,2,Silver,False
1896 Summer Olympics,1,GRE,Swimming,"1,200 metres Freestyle, Men",4402,Sol. Xenopoulos,922184,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"1,200 metres Freestyle, Men",4402,Emm. Valetsiotis,922182,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"1,200 metres Freestyle, Men",4402,A. Romantzas,922177,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"1,200 metres Freestyle, Men",4402,Panagiotis Nastos,922171,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"1,200 metres Freestyle, Men",4402,Merk. Lerias,922165,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"1,200 metres Freestyle, Men",4402,Sav. Laskaridis,922163,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"1,200 metres Freestyle, Men",4402,P. F. Koukoudakis,922159,DNS,,False
1896 Summer Olympics,1,GRE,Swimming,"100 metres Freestyle For Sailors, Men",4403,Ioannis Malokinis,47990,1,Gold,False
1896 Summer Olympics,1,GRE,Swimming,"1,200 metres Freestyle, Men",4402,Theod. Kontos,922158,DNS,,False
1896 Summer Olympics,1,GRE,Tennis,"Singles, Men",44000,Konstantinos Paspatis,181,=3,Bronze,False
1896 Summer Olympics,1,GRE,Tennis,"Singles, Men",44000,Evangelos Rallis,184,=5,,False
1896 Summer Olympics,1,AUT,Fencing,"Sabre, Individual, Men",923213,Adolf Schmal,16491,4,,False
1896 Summer Olympics,1,AUT,Swimming,"100 metres Freestyle, Men",4400,Otto Herschmann,21169,2,Silver,False
1896 Summer Olympics,1,AUT,Swimming,"500 metres Freestyle, Men",4401,Paul Neumann,45387,1,Gold,False
1896 Summer Olympics,1,AUT,Swimming,"500 metres Freestyle, Men",4401,Otto Herschmann,21169,DNS,,False
1896 Summer Olympics,1,AUT,Swimming,"1,200 metres Freestyle, Men",4402,Paul Neumann,45387,DNF,,False
1896 Summer Olympics,1,GRE,Weightlifting,"Unlimited, One Hand, Men",28510,Sotirios Versis,55911,4,,False
